"Chr" "POS" "LG" "sex" "cM"
"122" "NW_019211454.1" 56129168 NA "female_position" 360.192
"123" "NW_019211454.1" 33245520 NA "male_position" 109.834
"124" "NW_019211454.1" 33245520 NA "female_position" 363.587
"125" "NW_019211454.1" 59981004 NA "male_position" 110.681
"126" "NW_019211454.1" 59981004 NA "female_position" 367.835
"127" "NW_019211454.1" 72536822 NA "male_position" 110.681
"128" "NW_019211454.1" 72536822 NA "female_position" 372.937
"129" "NW_019211454.1" 21969918 NA "male_position" 110.681
"130" "NW_019211454.1" 21969918 NA "female_position" 375.482
"131" "NW_019211454.1" 39893347 NA "male_position" 110.681
"132" "NW_019211454.1" 39893347 NA "female_position" 383.169
"133" "NW_019211454.1" 52302060 NA "male_position" 110.681
"134" "NW_019211454.1" 52302060 NA "female_position" 389.129
"135" "NW_019211454.1" 6221680 NA "male_position" 110.681
"136" "NW_019211454.1" 6221680 NA "female_position" 392.524
"137" "NW_019211454.1" 24701948 NA "male_position" 111.529
"138" "NW_019211454.1" 24701948 NA "female_position" 399.346
"139" "NW_019211454.1" 4370621 NA "male_position" 112.376
"140" "NW_019211454.1" 4370621 NA "female_position" 400.193
"141" "NW_019211454.1" 2018169 NA "male_position" 112.376
"142" "NW_019211454.1" 2018169 NA "female_position" 404.441
"143" "NW_019211454.1" 32095649 NA "male_position" 112.376
"144" "NW_019211454.1" 32095649 NA "female_position" 414.754
"145" "NW_019211454.1" 32284748 NA "male_position" 114.072
"146" "NW_019211454.1" 32284748 NA "female_position" 418.149
"147" "NW_019211454.1" 27410983 NA "male_position" 130.768
"148" "NW_019211454.1" 27410983 NA "female_position" 424.971
"149" "NW_019211454.1" 31279277 NA "male_position" 130.768
"150" "NW_019211454.1" 31279277 NA "female_position" 430.073
"151" "NW_019211454.1" 18582777 NA "male_position" 130.768
"152" "NW_019211454.1" 18582777 NA "female_position" 436.033
"153" "NW_019211454.1" 5509938 NA "male_position" 130.768
"154" "NW_019211454.1" 5509938 NA "female_position" 446.347
"155" "NW_019211454.1" 5509933 NA "male_position" 131.615
"156" "NW_019211454.1" 5509933 NA "female_position" 446.347
"157" "NW_019211454.1" 65836848 NA "male_position" 131.615
"158" "NW_019211454.1" 65836848 NA "female_position" 457.547
"159" "NW_019211454.1" 32964012 NA "male_position" 131.615
"160" "NW_019211454.1" 32964012 NA "female_position" 465.234
"161" "NW_019211454.1" 29312786 NA "male_position" 131.615
"162" "NW_019211454.1" 29312786 NA "female_position" 470.337
"163" "NW_019211454.1" 20919839 NA "male_position" 131.615
"164" "NW_019211454.1" 20919839 NA "female_position" 476.297
"165" "NW_019211454.1" 76792108 NA "male_position" 131.615
"166" "NW_019211454.1" 76792108 NA "female_position" 483.119
"167" "NW_019211454.1" 56754553 NA "male_position" 131.615
"168" "NW_019211454.1" 56754553 NA "female_position" 486.514
"169" "NW_019211454.1" 26615633 NA "male_position" 131.615
"170" "NW_019211454.1" 26615633 NA "female_position" 488.209
"171" "NW_019211454.1" 20415375 NA "male_position" 132.463
"172" "NW_019211454.1" 20415375 NA "female_position" 496.767
"173" "NW_019211454.1" 60445723 NA "male_position" 132.463
"174" "NW_019211454.1" 60445723 NA "female_position" 501.014
"175" "NW_019211454.1" 26166398 NA "male_position" 133.31
"176" "NW_019211454.1" 26166398 NA "female_position" 505.261
"177" "NW_019211454.1" 6271339 NA "male_position" 133.31
"178" "NW_019211454.1" 6271339 NA "female_position" 507.806
"179" "NW_019211454.1" 47310931 NA "male_position" 133.31
"180" "NW_019211454.1" 47310931 NA "female_position" 514.628
"181" "NW_019211454.1" 18383840 NA "male_position" 133.31
"182" "NW_019211454.1" 18383840 NA "female_position" 519.73
"183" "NW_019211454.1" 6366438 NA "male_position" 133.31
"184" "NW_019211454.1" 6366438 NA "female_position" 525.69
"185" "NW_019211454.1" 11627115 NA "male_position" 133.31
"186" "NW_019211454.1" 11627115 NA "female_position" 529.938
"187" "NW_019211454.1" 14865144 NA "male_position" 133.31
"188" "NW_019211454.1" 14865144 NA "female_position" 533.333
"189" "NW_019211454.1" 64189147 NA "male_position" 133.31
"190" "NW_019211454.1" 64189147 NA "female_position" 540.155
"191" "NW_019211454.1" 24923758 NA "male_position" 134.158
"192" "NW_019211454.1" 24923758 NA "female_position" 550.468
"193" "NW_019211454.1" 24916335 NA "male_position" 134.158
"194" "NW_019211454.1" 24916335 NA "female_position" 552.163
"195" "NW_019211454.1" 24916036 NA "male_position" 134.158
"196" "NW_019211454.1" 24916036 NA "female_position" 553.011
"197" "NW_019211454.1" 24919521 NA "male_position" 134.158
"198" "NW_019211454.1" 24919521 NA "female_position" 553.011
"199" "NW_019211454.1" 37363188 NA "male_position" 134.158
"200" "NW_019211454.1" 37363188 NA "female_position" 562.443
"201" "NW_019211454.1" 38987105 NA "male_position" 134.158
"202" "NW_019211454.1" 38987105 NA "female_position" 569.265
"203" "NW_019211454.1" 209348 NA "male_position" 134.158
"204" "NW_019211454.1" 209348 NA "female_position" 575.225
"205" "NW_019211454.1" 17557844 NA "male_position" 134.158
"206" "NW_019211454.1" 17557844 NA "female_position" 580.328
"207" "NW_019211454.1" 29784270 NA "male_position" 134.158
"208" "NW_019211454.1" 29784270 NA "female_position" 588.015
"209" "NW_019211454.1" 72602347 NA "male_position" 134.158
"210" "NW_019211454.1" 72602347 NA "female_position" 592.262
"211" "NW_019211454.1" 6167320 NA "male_position" 134.158
"212" "NW_019211454.1" 6167320 NA "female_position" 596.51
"213" "NW_019211454.1" 48480853 NA "male_position" 134.158
"214" "NW_019211454.1" 48480853 NA "female_position" 605.067
"215" "NW_019211454.1" 44766509 NA "male_position" 134.158
"216" "NW_019211454.1" 44766509 NA "female_position" 608.462
"217" "NW_019211454.1" 26102668 NA "male_position" 134.158
"218" "NW_019211454.1" 26102668 NA "female_position" 611.857
"219" "NW_019211454.1" 29424630 NA "male_position" 134.158
"220" "NW_019211454.1" 29424630 NA "female_position" 620.414
"221" "NW_019211454.1" 12404293 NA "male_position" 134.158
"222" "NW_019211454.1" 12404293 NA "female_position" 629.846
"223" "NW_019211454.1" 17876869 NA "male_position" 134.158
"224" "NW_019211454.1" 17876869 NA "female_position" 640.16
"225" "NW_019211454.1" 68961481 NA "male_position" 134.158
"226" "NW_019211454.1" 68961481 NA "female_position" 645.262
"227" "NW_019211454.1" 69241359 NA "male_position" 134.158
"228" "NW_019211454.1" 69241359 NA "female_position" 648.657
"229" "NW_019211454.1" 72789511 NA "male_position" 134.158
"230" "NW_019211454.1" 72789511 NA "female_position" 652.052
"231" "NW_019211454.1" 73745135 NA "male_position" 134.158
"232" "NW_019211454.1" 73745135 NA "female_position" 655.447
"233" "NW_019211454.1" 20479547 NA "male_position" 134.158
"234" "NW_019211454.1" 20479547 NA "female_position" 662.269
"235" "NW_019211454.1" 19778345 NA "male_position" 134.158
"236" "NW_019211454.1" 19778345 NA "female_position" 667.371
"237" "NW_019211454.1" 51129121 NA "male_position" 134.158
"238" "NW_019211454.1" 51129121 NA "female_position" 671.619
"239" "NW_019211454.1" 12903090 NA "male_position" 134.158
"240" "NW_019211454.1" 12903090 NA "female_position" 679.306
"241" "NW_019211454.1" 34153879 NA "male_position" 134.158
"242" "NW_019211454.1" 34153879 NA "female_position" 686.128
"243" "NW_019211454.1" 34153875 NA "male_position" 134.158
"244" "NW_019211454.1" 34153875 NA "female_position" 687.823
"245" "NW_019211455.1" 33975908 NA "male_position" 0
"246" "NW_019211455.1" 33975908 NA "female_position" 0
"247" "NW_019211455.1" 6828715 NA "male_position" 0
"248" "NW_019211455.1" 6828715 NA "female_position" 6.822
"249" "NW_019211455.1" 20238586 NA "male_position" 0
"250" "NW_019211455.1" 20238586 NA "female_position" 11.924
"251" "NW_019211455.1" 25237932 NA "male_position" 0
"252" "NW_019211455.1" 25237932 NA "female_position" 17.026
"253" "NW_019211455.1" 20461622 NA "male_position" 0
"254" "NW_019211455.1" 20461622 NA "female_position" 23.848
"255" "NW_019211455.1" 3237066 NA "male_position" 0
"256" "NW_019211455.1" 3237066 NA "female_position" 28.951
"257" "NW_019211455.1" 19753652 NA "male_position" 0
"258" "NW_019211455.1" 19753652 NA "female_position" 34.911
"259" "NW_019211455.1" 2739825 NA "male_position" 0
"260" "NW_019211455.1" 2739825 NA "female_position" 40.871
"261" "NW_019211455.1" 21705710 NA "male_position" 0
"262" "NW_019211455.1" 21705710 NA "female_position" 45.973
"263" "NW_019211455.1" 49524306 NA "male_position" 0
"264" "NW_019211455.1" 49524306 NA "female_position" 50.221
"265" "NW_019211455.1" 3106290 NA "male_position" 0
"266" "NW_019211455.1" 3106290 NA "female_position" 60.534
"267" "NW_019211455.1" 10226313 NA "male_position" 0
"268" "NW_019211455.1" 10226313 NA "female_position" 65.637
"269" "NW_019211455.1" 2717968 NA "male_position" 0
"270" "NW_019211455.1" 2717968 NA "female_position" 72.458
"271" "NW_019211455.1" 35113800 NA "male_position" 0
"272" "NW_019211455.1" 35113800 NA "female_position" 78.419
"273" "NW_019211455.1" 34193398 NA "male_position" 0
"274" "NW_019211455.1" 34193398 NA "female_position" 86.106
"275" "NW_019211455.1" 49814550 NA "male_position" 0
"276" "NW_019211455.1" 49814550 NA "female_position" 92.927
"277" "NW_019211455.1" 34613391 NA "male_position" 0
"278" "NW_019211455.1" 34613391 NA "female_position" 98.03
"279" "NW_019211455.1" 21738083 NA "male_position" 0
"280" "NW_019211455.1" 21738083 NA "female_position" 104.851
"281" "NW_019211455.1" 12856253 NA "male_position" 0
"282" "NW_019211455.1" 12856253 NA "female_position" 112.539
"283" "NW_019211455.1" 47162831 NA "male_position" 0
"284" "NW_019211455.1" 47162831 NA "female_position" 119.36
"285" "NW_019211455.1" 53385493 NA "male_position" 0
"286" "NW_019211455.1" 53385493 NA "female_position" 127.047
"287" "NW_019211455.1" 36144486 NA "male_position" 0
"288" "NW_019211455.1" 36144486 NA "female_position" 131.295
"289" "NW_019211455.1" 54492669 NA "male_position" 0
"290" "NW_019211455.1" 54492669 NA "female_position" 135.542
"291" "NW_019211455.1" 23246093 NA "male_position" 0
"292" "NW_019211455.1" 23246093 NA "female_position" 144.975
"293" "NW_019211455.1" 8604004 NA "male_position" 0
"294" "NW_019211455.1" 8604004 NA "female_position" 152.662
"295" "NW_019211455.1" 32893656 NA "male_position" 0
"296" "NW_019211455.1" 32893656 NA "female_position" 158.622
"297" "NW_019211455.1" 51174466 NA "male_position" 0
"298" "NW_019211455.1" 51174466 NA "female_position" 166.309
"299" "NW_019211455.1" 50610597 NA "male_position" 0
"300" "NW_019211455.1" 50610597 NA "female_position" 172.269
"301" "NW_019211455.1" 27691537 NA "male_position" 0
"302" "NW_019211455.1" 27691537 NA "female_position" 179.091
"303" "NW_019211455.1" 31614049 NA "male_position" 0
"304" "NW_019211455.1" 31614049 NA "female_position" 183.339
"305" "NW_019211455.1" 44179732 NA "male_position" 29.19
"306" "NW_019211455.1" 44179732 NA "female_position" 185.034
"307" "NW_019211455.1" 25948036 NA "male_position" 37.747
"308" "NW_019211455.1" 25948036 NA "female_position" 192.721
"309" "NW_019211455.1" 27429802 NA "male_position" 38.595
"310" "NW_019211455.1" 27429802 NA "female_position" 200.408
"311" "NW_019211455.1" 27957912 NA "male_position" 38.595
"312" "NW_019211455.1" 27957912 NA "female_position" 206.369
"313" "NW_019211455.1" 45116865 NA "male_position" 38.595
"314" "NW_019211455.1" 45116865 NA "female_position" 210.616
"315" "NW_019211455.1" 26678212 NA "male_position" 38.595
"316" "NW_019211455.1" 26678212 NA "female_position" 219.173
"317" "NW_019211455.1" 7139897 NA "male_position" 38.595
"318" "NW_019211455.1" 7139897 NA "female_position" 224.276
"319" "NW_019211455.1" 45546168 NA "male_position" 39.442
"320" "NW_019211455.1" 45546168 NA "female_position" 227.671
"321" "NW_019211455.1" 43871084 NA "male_position" 39.442
"322" "NW_019211455.1" 43871084 NA "female_position" 237.103
"323" "NW_019211455.1" 43285189 NA "male_position" 39.442
"324" "NW_019211455.1" 43285189 NA "female_position" 242.205
"325" "NW_019211455.1" 57443528 NA "male_position" 39.442
"326" "NW_019211455.1" 57443528 NA "female_position" 249.027
"327" "NW_019211455.1" 12807220 NA "male_position" 39.442
"328" "NW_019211455.1" 12807220 NA "female_position" 255.849
"329" "NW_019211455.1" 37335193 NA "male_position" 39.442
"330" "NW_019211455.1" 37335193 NA "female_position" 264.406
"331" "NW_019211455.1" 30316622 NA "male_position" 39.442
"332" "NW_019211455.1" 30316622 NA "female_position" 272.093
"333" "NW_019211455.1" 9486251 NA "male_position" 52.439
"334" "NW_019211455.1" 9486251 NA "female_position" 276.341
"335" "NW_019211455.1" 30927500 NA "male_position" 52.439
"336" "NW_019211455.1" 30927500 NA "female_position" 286.654
"337" "NW_019211455.1" 20604497 NA "male_position" 58.4
"338" "NW_019211455.1" 20604497 NA "female_position" 295.211
"339" "NW_019211455.1" 29483502 NA "male_position" 59.247
"340" "NW_019211455.1" 29483502 NA "female_position" 310.967
"341" "NW_019211455.1" 27862806 NA "male_position" 59.247
"342" "NW_019211455.1" 27862806 NA "female_position" 318.654
"343" "NW_019211455.1" 54873286 NA "male_position" 59.247
"344" "NW_019211455.1" 54873286 NA "female_position" 322.901
"345" "NW_019211455.1" 33713256 NA "male_position" 59.247
"346" "NW_019211455.1" 33713256 NA "female_position" 329.723
"347" "NW_019211455.1" 43245003 NA "male_position" 59.247
"348" "NW_019211455.1" 43245003 NA "female_position" 334.825
"349" "NW_019211455.1" 32896831 NA "male_position" 59.247
"350" "NW_019211455.1" 32896831 NA "female_position" 338.221
"351" "NW_019211455.1" 37037501 NA "male_position" 59.247
"352" "NW_019211455.1" 37037501 NA "female_position" 344.181
"353" "NW_019211455.1" 27955316 NA "male_position" 59.247
"354" "NW_019211455.1" 27955316 NA "female_position" 351.868
"355" "NW_019211455.1" 20024827 NA "male_position" 74.074
"356" "NW_019211455.1" 20024827 NA "female_position" 356.115
"357" "NW_019211455.1" 46456038 NA "male_position" 85.274
"358" "NW_019211455.1" 46456038 NA "female_position" 361.218
"359" "NW_019211455.1" 12728550 NA "male_position" 85.274
"360" "NW_019211455.1" 12728550 NA "female_position" 369.775
"361" "NW_019211455.1" 42447714 NA "male_position" 86.97
"362" "NW_019211455.1" 42447714 NA "female_position" 374.022
"363" "NW_019211455.1" 39936317 NA "male_position" 86.97
"364" "NW_019211455.1" 39936317 NA "female_position" 377.417
"365" "NW_019211455.1" 44622678 NA "male_position" 87.817
"366" "NW_019211455.1" 44622678 NA "female_position" 381.665
"367" "NW_019211455.1" 7751870 NA "male_position" 87.817
"368" "NW_019211455.1" 7751870 NA "female_position" 387.625
"369" "NW_019211455.1" 16441895 NA "male_position" 87.817
"370" "NW_019211455.1" 16441895 NA "female_position" 392.728
"371" "NW_019211455.1" 32976272 NA "male_position" 89.513
"372" "NW_019211455.1" 32976272 NA "female_position" 403.928
"373" "NW_019211455.1" 48106059 NA "male_position" 90.36
"374" "NW_019211455.1" 48106059 NA "female_position" 411.615
"375" "NW_019211455.1" 43055572 NA "male_position" 92.056
"376" "NW_019211455.1" 43055572 NA "female_position" 417.576
"377" "NW_019211455.1" 27691545 NA "male_position" 92.904
"378" "NW_019211455.1" 27691545 NA "female_position" 426.133
"379" "NW_019211455.1" 20055008 NA "male_position" 92.904
"380" "NW_019211455.1" 20055008 NA "female_position" 433.82
"381" "NW_019211455.1" 43245007 NA "male_position" 93.751
"382" "NW_019211455.1" 43245007 NA "female_position" 438.922
"383" "NW_019211455.1" 43528558 NA "male_position" 94.599
"384" "NW_019211455.1" 43528558 NA "female_position" 442.317
"385" "NW_019211455.1" 45989570 NA "male_position" 94.599
"386" "NW_019211455.1" 45989570 NA "female_position" 449.139
"387" "NW_019211455.1" 7002608 NA "male_position" 94.599
"388" "NW_019211455.1" 7002608 NA "female_position" 458.571
"389" "NW_019211455.1" 9106195 NA "male_position" 94.599
"390" "NW_019211455.1" 9106195 NA "female_position" 465.393
"391" "NW_019211455.1" 51307592 NA "male_position" 94.599
"392" "NW_019211455.1" 51307592 NA "female_position" 473.95
"393" "NW_019211455.1" 33790702 NA "male_position" 94.599
"394" "NW_019211455.1" 33790702 NA "female_position" 479.91
"395" "NW_019211455.1" 56308420 NA "male_position" 94.599
"396" "NW_019211455.1" 56308420 NA "female_position" 490.224
"397" "NW_019211455.1" 36415161 NA "male_position" 94.599
"398" "NW_019211455.1" 36415161 NA "female_position" 495.326
"399" "NW_019211455.1" 7990858 NA "male_position" 94.599
"400" "NW_019211455.1" 7990858 NA "female_position" 507.421
"401" "NW_019211455.1" 7990825 NA "male_position" 94.599
"402" "NW_019211455.1" 7990825 NA "female_position" 510.816
"403" "NW_019211455.1" 7990856 NA "male_position" 94.599
"404" "NW_019211455.1" 7990856 NA "female_position" 510.816
"405" "NW_019211456.1" 13121811 NA "male_position" 0
"406" "NW_019211456.1" 13121811 NA "female_position" 0
"407" "NW_019211456.1" 13335219 NA "male_position" 0
"408" "NW_019211456.1" 13335219 NA "female_position" 0
"409" "NW_019211456.1" 37888772 NA "male_position" 29.19
"410" "NW_019211456.1" 37888772 NA "female_position" 5.102
"411" "NW_019211456.1" 2165789 NA "male_position" 29.19
"412" "NW_019211456.1" 2165789 NA "female_position" 11.924
"413" "NW_019211456.1" 3550273 NA "male_position" 29.19
"414" "NW_019211456.1" 3550273 NA "female_position" 15.319
"415" "NW_019211456.1" 41283138 NA "male_position" 29.19
"416" "NW_019211456.1" 41283138 NA "female_position" 22.141
"417" "NW_019211456.1" 14916518 NA "male_position" 29.19
"418" "NW_019211456.1" 14916518 NA "female_position" 27.243
"419" "NW_019211456.1" 23673287 NA "male_position" 29.19
"420" "NW_019211456.1" 23673287 NA "female_position" 31.491
"421" "NW_019211456.1" 21291073 NA "male_position" 30.038
"422" "NW_019211456.1" 21291073 NA "female_position" 34.035
"423" "NW_019211456.1" 26056954 NA "male_position" 30.038
"424" "NW_019211456.1" 26056954 NA "female_position" 36.58
"425" "NW_019211456.1" 1453563 NA "male_position" 30.038
"426" "NW_019211456.1" 1453563 NA "female_position" 44.267
"427" "NW_019211456.1" 1453527 NA "male_position" 30.038
"428" "NW_019211456.1" 1453527 NA "female_position" 45.114
"429" "NW_019211456.1" 1453581 NA "male_position" 30.038
"430" "NW_019211456.1" 1453581 NA "female_position" 47.659
"431" "NW_019211456.1" 1453547 NA "male_position" 30.038
"432" "NW_019211456.1" 1453547 NA "female_position" 49.355
"433" "NW_019211456.1" 23128077 NA "male_position" 32.582
"434" "NW_019211456.1" 23128077 NA "female_position" 63.262
"435" "NW_019211456.1" 7113221 NA "male_position" 32.582
"436" "NW_019211456.1" 7113221 NA "female_position" 70.949
"437" "NW_019211456.1" 48589419 NA "male_position" 32.582
"438" "NW_019211456.1" 48589419 NA "female_position" 78.636
"439" "NW_019211456.1" 46652596 NA "male_position" 34.278
"440" "NW_019211456.1" 46652596 NA "female_position" 86.323
"441" "NW_019211456.1" 46639776 NA "male_position" 34.278
"442" "NW_019211456.1" 46639776 NA "female_position" 87.171
"443" "NW_019211456.1" 46678910 NA "male_position" 34.278
"444" "NW_019211456.1" 46678910 NA "female_position" 87.171
"445" "NW_019211456.1" 46703890 NA "male_position" 34.278
"446" "NW_019211456.1" 46703890 NA "female_position" 87.171
"447" "NW_019211456.1" 46702391 NA "male_position" 35.973
"448" "NW_019211456.1" 46702391 NA "female_position" 87.171
"449" "NW_019211456.1" 40942914 NA "male_position" 52.669
"450" "NW_019211456.1" 40942914 NA "female_position" 95.728
"451" "NW_019211456.1" 10438274 NA "male_position" 53.517
"452" "NW_019211456.1" 10438274 NA "female_position" 99.975
"453" "NW_019211456.1" 51197831 NA "male_position" 53.517
"454" "NW_019211456.1" 51197831 NA "female_position" 105.936
"455" "NW_019211456.1" 29761508 NA "male_position" 53.517
"456" "NW_019211456.1" 29761508 NA "female_position" 118.932
"457" "NW_019211456.1" 29761495 NA "male_position" 53.517
"458" "NW_019211456.1" 29761495 NA "female_position" 119.78
"459" "NW_019211456.1" 50367600 NA "male_position" 53.517
"460" "NW_019211456.1" 50367600 NA "female_position" 131.875
"461" "NW_019211456.1" 32307463 NA "male_position" 53.517
"462" "NW_019211456.1" 32307463 NA "female_position" 138.697
"463" "NW_019211456.1" 16605371 NA "male_position" 54.364
"464" "NW_019211456.1" 16605371 NA "female_position" 142.944
"465" "NW_019211456.1" 14429283 NA "male_position" 54.364
"466" "NW_019211456.1" 14429283 NA "female_position" 148.904
"467" "NW_019211456.1" 49803848 NA "male_position" 54.364
"468" "NW_019211456.1" 49803848 NA "female_position" 152.299
