"Chr" "POS" "LG" "sex" "cM"
"71" "NW_019211454.1" 26587557 "1" "male_position" 0
"72" "NW_019211454.1" 26587557 "1" "female_position" 211.81
"73" "NW_019211454.1" 14865144 "1" "male_position" 0
"74" "NW_019211454.1" 14865144 "1" "female_position" 217.77
"75" "NW_019211454.1" 73745135 "1" "male_position" 0
"76" "NW_019211454.1" 73745135 "1" "female_position" 221.166
"77" "NW_019211454.1" 39671687 "1" "male_position" 0
"78" "NW_019211454.1" 39671687 "1" "female_position" 226.268
"79" "NW_019211454.1" 12903090 "1" "male_position" 0
"80" "NW_019211454.1" 12903090 "1" "female_position" 235.7
"81" "NW_019211454.1" 34153875 "1" "male_position" 0
"82" "NW_019211454.1" 34153875 "1" "female_position" 242.522
"83" "NW_019211454.1" 34153879 "1" "male_position" 0
"84" "NW_019211454.1" 34153879 "1" "female_position" 244.217
"85" "NW_019211454.1" 48813343 "1" "male_position" 0
"86" "NW_019211454.1" 48813343 "1" "female_position" 254.531
"87" "NW_019211454.1" 48480853 "1" "male_position" 0
"88" "NW_019211454.1" 48480853 "1" "female_position" 264.844
"89" "NW_019211454.1" 3234641 "1" "male_position" 0
"90" "NW_019211454.1" 3234641 "1" "female_position" 272.531
"91" "NW_019211454.1" 54843161 "1" "male_position" 0
"92" "NW_019211454.1" 54843161 "1" "female_position" 279.353
"93" "NW_019211454.1" 29424630 "1" "male_position" 0
"94" "NW_019211454.1" 29424630 "1" "female_position" 288.785
"95" "NW_019211454.1" 72238776 "1" "male_position" 0
"96" "NW_019211454.1" 72238776 "1" "female_position" 296.472
"97" "NW_019211454.1" 20479547 "1" "male_position" 0
"98" "NW_019211454.1" 20479547 "1" "female_position" 299.867
"99" "NW_019211454.1" 6167320 "1" "male_position" 0
"100" "NW_019211454.1" 6167320 "1" "female_position" 306.689
"101" "NW_019211454.1" 64850267 "1" "male_position" 0
"102" "NW_019211454.1" 64850267 "1" "female_position" 310.937
"103" "NW_019211454.1" 4370621 "1" "male_position" 0
"104" "NW_019211454.1" 4370621 "1" "female_position" 316.897
"105" "NW_019211454.1" 1498463 "1" "male_position" 0
"106" "NW_019211454.1" 1498463 "1" "female_position" 320.292
"107" "NW_019211454.1" 37363188 "1" "male_position" 0
"108" "NW_019211454.1" 37363188 "1" "female_position" 327.114
"109" "NW_019211454.1" 41033969 "1" "male_position" 0
"110" "NW_019211454.1" 41033969 "1" "female_position" 337.427
"111" "NW_019211454.1" 24911054 "1" "male_position" 0
"112" "NW_019211454.1" 24911054 "1" "female_position" 340.822
"113" "NW_019211454.1" 44766509 "1" "male_position" 0
"114" "NW_019211454.1" 44766509 "1" "female_position" 347.644
"115" "NW_019211454.1" 64226717 "1" "male_position" 0
"116" "NW_019211454.1" 64226717 "1" "female_position" 349.339
"117" "NW_019211454.1" 26102668 "1" "male_position" 0
"118" "NW_019211454.1" 26102668 "1" "female_position" 357.026
"119" "NW_019211454.1" 26615633 "1" "male_position" 0
"120" "NW_019211454.1" 26615633 "1" "female_position" 363.848
"121" "NW_019211454.1" 20712376 "1" "male_position" 0
"122" "NW_019211454.1" 20712376 "1" "female_position" 368.95
"123" "NW_019211454.1" 17935236 "1" "male_position" 0
"124" "NW_019211454.1" 17935236 "1" "female_position" 373.198
"125" "NW_019211454.1" 19778345 "1" "male_position" 0
"126" "NW_019211454.1" 19778345 "1" "female_position" 380.019
"127" "NW_019211454.1" 14565934 "1" "male_position" 0
"128" "NW_019211454.1" 14565934 "1" "female_position" 385.122
"129" "NW_019211454.1" 209348 "1" "male_position" 0
"130" "NW_019211454.1" 209348 "1" "female_position" 391.944
"131" "NW_019211454.1" 6366438 "1" "male_position" 0
"132" "NW_019211454.1" 6366438 "1" "female_position" 394.488
"133" "NW_019211454.1" 38987105 "1" "male_position" 0
"134" "NW_019211454.1" 38987105 "1" "female_position" 400.448
"135" "NW_019211454.1" 72789511 "1" "male_position" 0
"136" "NW_019211454.1" 72789511 "1" "female_position" 404.696
"137" "NW_019211454.1" 49502730 "1" "male_position" 0
"138" "NW_019211454.1" 49502730 "1" "female_position" 406.391
"139" "NW_019211454.1" 10491211 "1" "male_position" 0
"140" "NW_019211454.1" 10491211 "1" "female_position" 412.352
"141" "NW_019211454.1" 52836467 "1" "male_position" 0
"142" "NW_019211454.1" 52836467 "1" "female_position" 421.784
"143" "NW_019211454.1" 57664112 "1" "male_position" 0
"144" "NW_019211454.1" 57664112 "1" "female_position" 427.744
"145" "NW_019211454.1" 42404311 "1" "male_position" 0
"146" "NW_019211454.1" 42404311 "1" "female_position" 434.566
"147" "NW_019211454.1" 53125502 "1" "male_position" 0
"148" "NW_019211454.1" 53125502 "1" "female_position" 439.668
"149" "NW_019211454.1" 73422532 "1" "male_position" 0
"150" "NW_019211454.1" 73422532 "1" "female_position" 444.771
"151" "NW_019211454.1" 67949156 "1" "male_position" 0
"152" "NW_019211454.1" 67949156 "1" "female_position" 451.592
"153" "NW_019211454.1" 12404293 "1" "male_position" 0
"154" "NW_019211454.1" 12404293 "1" "female_position" 460.15
"155" "NW_019211454.1" 32964012 "1" "male_position" 0
"156" "NW_019211454.1" 32964012 "1" "female_position" 463.545
"157" "NW_019211454.1" 17876869 "1" "male_position" 0
"158" "NW_019211454.1" 17876869 "1" "female_position" 469.505
"159" "NW_019211454.1" 67267159 "1" "male_position" 0
"160" "NW_019211454.1" 67267159 "1" "female_position" 477.192
"161" "NW_019211454.1" 58461103 "1" "male_position" 0
"162" "NW_019211454.1" 58461103 "1" "female_position" 481.439
"163" "NW_019211454.1" 13132920 "1" "male_position" 0
"164" "NW_019211454.1" 13132920 "1" "female_position" 489.127
"165" "NW_019211454.1" 18582777 "1" "male_position" 0
"166" "NW_019211454.1" 18582777 "1" "female_position" 494.229
"167" "NW_019211454.1" 69404882 "1" "male_position" 0
"168" "NW_019211454.1" 69404882 "1" "female_position" 504.542
"169" "NW_019211454.1" 72536822 "1" "male_position" 0
"170" "NW_019211454.1" 72536822 "1" "female_position" 510.503
"171" "NW_019211454.1" 27410983 "1" "male_position" 0
"172" "NW_019211454.1" 27410983 "1" "female_position" 512.198
"173" "NW_019211454.1" 384479 "1" "male_position" 0
"174" "NW_019211454.1" 384479 "1" "female_position" 514.743
"175" "NW_019211454.1" 13440103 "1" "male_position" 0
"176" "NW_019211454.1" 13440103 "1" "female_position" 523.3
"177" "NW_019211454.1" 17557844 "1" "male_position" 0
"178" "NW_019211454.1" 17557844 "1" "female_position" 528.402
"179" "NW_019211454.1" 59237424 "1" "male_position" 0
"180" "NW_019211454.1" 59237424 "1" "female_position" 536.089
"181" "NW_019211454.1" 21622773 "1" "male_position" 0
"182" "NW_019211454.1" 21622773 "1" "female_position" 539.484
"183" "NW_019211454.1" 74355663 "1" "male_position" 0
"184" "NW_019211454.1" 74355663 "1" "female_position" 548.042
"185" "NW_019211454.1" 5825506 "1" "male_position" 0
"186" "NW_019211454.1" 5825506 "1" "female_position" 552.289
"187" "NW_019211454.1" 68961481 "1" "male_position" 0
"188" "NW_019211454.1" 68961481 "1" "female_position" 562.602
"189" "NW_019211454.1" 56754553 "1" "male_position" 0
"190" "NW_019211454.1" 56754553 "1" "female_position" 567.705
"191" "NW_019211454.1" 20415375 "1" "male_position" 0
"192" "NW_019211454.1" 20415375 "1" "female_position" 572.807
"193" "NW_019211454.1" 2018169 "1" "male_position" 0
"194" "NW_019211454.1" 2018169 "1" "female_position" 581.364
"195" "NW_019211454.1" 15270261 "1" "male_position" 0
"196" "NW_019211454.1" 15270261 "1" "female_position" 589.921
"197" "NW_019211454.1" 16955562 "1" "male_position" 0
"198" "NW_019211454.1" 16955562 "1" "female_position" 595.024
"199" "NW_019211454.1" 16978900 "1" "male_position" 0
"200" "NW_019211454.1" 16978900 "1" "female_position" 596.719
"201" "NW_019211454.1" 17182906 "1" "male_position" 0
"202" "NW_019211454.1" 17182906 "1" "female_position" 608.814
"203" "NW_019211454.1" 17375864 "1" "male_position" 0
"204" "NW_019211454.1" 17375864 "1" "female_position" 613.917
"205" "NW_019211454.1" 5509938 "1" "male_position" 0
"206" "NW_019211454.1" 5509938 "1" "female_position" 638.632
"207" "NW_019211454.1" 5509933 "1" "male_position" 0
"208" "NW_019211454.1" 5509933 "1" "female_position" 638.632
"209" "NW_019211454.1" 20384299 "1" "male_position" 0
"210" "NW_019211454.1" 20384299 "1" "female_position" 653.459
"211" "NW_019211454.1" 60445723 "1" "male_position" 0
"212" "NW_019211454.1" 60445723 "1" "female_position" 660.28
"213" "NW_019211454.1" 23448960 "1" "male_position" 0
"214" "NW_019211454.1" 23448960 "1" "female_position" 668.837
"215" "NW_019211454.1" 65836848 "1" "male_position" 0
"216" "NW_019211454.1" 65836848 "1" "female_position" 673.085
"217" "NW_019211454.1" 18383840 "1" "male_position" 0
"218" "NW_019211454.1" 18383840 "1" "female_position" 682.517
"219" "NW_019211454.1" 51129121 "1" "male_position" 0
"220" "NW_019211454.1" 51129121 "1" "female_position" 686.765
"221" "NW_019211454.1" 76792108 "1" "male_position" 0
"222" "NW_019211454.1" 76792108 "1" "female_position" 693.586
"223" "NW_019211454.1" 20919839 "1" "male_position" 0
"224" "NW_019211454.1" 20919839 "1" "female_position" 702.144
"225" "NW_019211454.1" 18906639 "1" "male_position" 0
"226" "NW_019211454.1" 18906639 "1" "female_position" 708.104
"227" "NW_019211454.1" 64189147 "1" "male_position" 0
"228" "NW_019211454.1" 64189147 "1" "female_position" 710.648
"229" "NW_019211454.1" 415394 "1" "male_position" 0
"230" "NW_019211454.1" 415394 "1" "female_position" 714.896
"231" "NW_019211454.1" 24902934 "1" "male_position" 0
"232" "NW_019211454.1" 24902934 "1" "female_position" 721.718
"233" "NW_019211454.1" 3940575 "1" "male_position" 0
"234" "NW_019211454.1" 3940575 "1" "female_position" 727.678
"235" "NW_019211454.1" 39850757 "1" "male_position" 0
"236" "NW_019211454.1" 39850757 "1" "female_position" 735.365
"237" "NW_019211454.1" 24916335 "1" "male_position" 0
"238" "NW_019211454.1" 24916335 "1" "female_position" 744.797
"239" "NW_019211454.1" 24916036 "1" "male_position" 0
"240" "NW_019211454.1" 24916036 "1" "female_position" 745.645
"241" "NW_019211454.1" 24919521 "1" "male_position" 0
"242" "NW_019211454.1" 24919521 "1" "female_position" 746.492
"243" "NW_019211454.1" 24923758 "1" "male_position" 0
"244" "NW_019211454.1" 24923758 "1" "female_position" 746.492
"245" "NW_019211455.1" 7990856 "2" "male_position" 0
"246" "NW_019211455.1" 7990856 "2" "female_position" 0
"247" "NW_019211455.1" 7990825 "2" "male_position" 0
"248" "NW_019211455.1" 7990825 "2" "female_position" 0
"249" "NW_019211455.1" 7990858 "2" "male_position" 0
"250" "NW_019211455.1" 7990858 "2" "female_position" 2.545
"251" "NW_019211455.1" 2739825 "2" "male_position" 0
"252" "NW_019211455.1" 2739825 "2" "female_position" 15.541
"253" "NW_019211455.1" 25948036 "2" "male_position" 0
"254" "NW_019211455.1" 25948036 "2" "female_position" 21.502
"255" "NW_019211455.1" 50610597 "2" "male_position" 0
"256" "NW_019211455.1" 50610597 "2" "female_position" 30.059
"257" "NW_019211455.1" 34193398 "2" "male_position" 0
"258" "NW_019211455.1" 34193398 "2" "female_position" 37.746
"259" "NW_019211455.1" 51174466 "2" "male_position" 0
"260" "NW_019211455.1" 51174466 "2" "female_position" 43.706
"261" "NW_019211455.1" 37335193 "2" "male_position" 0
"262" "NW_019211455.1" 37335193 "2" "female_position" 53.139
"263" "NW_019211455.1" 20461622 "2" "male_position" 0
"264" "NW_019211455.1" 20461622 "2" "female_position" 59.099
"265" "NW_019211455.1" 9486251 "2" "male_position" 0
"266" "NW_019211455.1" 9486251 "2" "female_position" 69.412
"267" "NW_019211455.1" 48106059 "2" "male_position" 0
"268" "NW_019211455.1" 48106059 "2" "female_position" 76.234
"269" "NW_019211455.1" 45989570 "2" "male_position" 0
"270" "NW_019211455.1" 45989570 "2" "female_position" 83.056
"271" "NW_019211455.1" 19753652 "2" "male_position" 0
"272" "NW_019211455.1" 19753652 "2" "female_position" 89.016
"273" "NW_019211455.1" 34613391 "2" "male_position" 0
"274" "NW_019211455.1" 34613391 "2" "female_position" 93.263
"275" "NW_019211455.1" 56308420 "2" "male_position" 0
"276" "NW_019211455.1" 56308420 "2" "female_position" 100.085
"277" "NW_019211455.1" 3106290 "2" "male_position" 0
"278" "NW_019211455.1" 3106290 "2" "female_position" 103.48
"279" "NW_019211455.1" 21738083 "2" "male_position" 0
"280" "NW_019211455.1" 21738083 "2" "female_position" 113.793
"281" "NW_019211455.1" 32896831 "2" "male_position" 0
"282" "NW_019211455.1" 32896831 "2" "female_position" 122.35
"283" "NW_019211455.1" 43245003 "2" "male_position" 0
"284" "NW_019211455.1" 43245003 "2" "female_position" 126.598
"285" "NW_019211455.1" 33713256 "2" "male_position" 0
"286" "NW_019211455.1" 33713256 "2" "female_position" 133.42
"287" "NW_019211455.1" 54873286 "2" "male_position" 0
"288" "NW_019211455.1" 54873286 "2" "female_position" 137.667
"289" "NW_019211455.1" 27862806 "2" "male_position" 0
"290" "NW_019211455.1" 27862806 "2" "female_position" 143.627
"291" "NW_019211455.1" 29483502 "2" "male_position" 0
"292" "NW_019211455.1" 29483502 "2" "female_position" 149.588
"293" "NW_019211455.1" 16441895 "2" "male_position" 0
"294" "NW_019211455.1" 16441895 "2" "female_position" 152.983
"295" "NW_019211455.1" 31614049 "2" "male_position" 0
"296" "NW_019211455.1" 31614049 "2" "female_position" 157.23
"297" "NW_019211455.1" 47162831 "2" "male_position" 0
"298" "NW_019211455.1" 47162831 "2" "female_position" 168.431
"299" "NW_019211455.1" 23246093 "2" "male_position" 0
"300" "NW_019211455.1" 23246093 "2" "female_position" 177.863
"301" "NW_019211455.1" 36144486 "2" "male_position" 0
"302" "NW_019211455.1" 36144486 "2" "female_position" 184.685
"303" "NW_019211455.1" 20024827 "2" "male_position" 0
"304" "NW_019211455.1" 20024827 "2" "female_position" 188.932
"305" "NW_019211455.1" 49814550 "2" "male_position" 0
"306" "NW_019211455.1" 49814550 "2" "female_position" 194.035
"307" "NW_019211455.1" 25237932 "2" "male_position" 0
"308" "NW_019211455.1" 25237932 "2" "female_position" 204.348
"309" "NW_019211455.1" 42447714 "2" "male_position" 0
"310" "NW_019211455.1" 42447714 "2" "female_position" 209.45
"311" "NW_019211455.1" 3237066 "2" "male_position" 0
"312" "NW_019211455.1" 3237066 "2" "female_position" 216.272
"313" "NW_019211455.1" 43871084 "2" "male_position" 0
"314" "NW_019211455.1" 43871084 "2" "female_position" 223.959
"315" "NW_019211455.1" 2717968 "2" "male_position" 0
"316" "NW_019211455.1" 2717968 "2" "female_position" 233.392
"317" "NW_019211455.1" 35113800 "2" "male_position" 0
"318" "NW_019211455.1" 35113800 "2" "female_position" 243.705
"319" "NW_019211455.1" 21705710 "2" "male_position" 0
"320" "NW_019211455.1" 21705710 "2" "female_position" 249.665
"321" "NW_019211455.1" 30927500 "2" "male_position" 0
"322" "NW_019211455.1" 30927500 "2" "female_position" 256.487
"323" "NW_019211455.1" 20604497 "2" "male_position" 0
"324" "NW_019211455.1" 20604497 "2" "female_position" 257.334
"325" "NW_019211455.1" 43285189 "2" "male_position" 0
"326" "NW_019211455.1" 43285189 "2" "female_position" 265.021
"327" "NW_019211455.1" 10226313 "2" "male_position" 0
"328" "NW_019211455.1" 10226313 "2" "female_position" 270.982
"329" "NW_019211455.1" 49524306 "2" "male_position" 0
"330" "NW_019211455.1" 49524306 "2" "female_position" 279.539
"331" "NW_019211455.1" 45546168 "2" "male_position" 0
"332" "NW_019211455.1" 45546168 "2" "female_position" 286.361
"333" "NW_019211455.1" 26678212 "2" "male_position" 0
"334" "NW_019211455.1" 26678212 "2" "female_position" 294.918
"335" "NW_019211455.1" 27957912 "2" "male_position" 0
"336" "NW_019211455.1" 27957912 "2" "female_position" 306.118
"337" "NW_019211455.1" 27429802 "2" "male_position" 0
"338" "NW_019211455.1" 27429802 "2" "female_position" 312.079
"339" "NW_019211455.1" 45116865 "2" "male_position" 0
"340" "NW_019211455.1" 45116865 "2" "female_position" 319.766
"341" "NW_019211455.1" 33975908 "2" "male_position" 0
"342" "NW_019211455.1" 33975908 "2" "female_position" 327.453
"343" "NW_019211455.1" 27955316 "2" "male_position" 0
"344" "NW_019211455.1" 27955316 "2" "female_position" 335.14
"345" "NW_019211455.1" 46456038 "2" "male_position" 0
"346" "NW_019211455.1" 46456038 "2" "female_position" 341.962
"347" "NW_019211455.1" 30316622 "2" "male_position" 0
"348" "NW_019211455.1" 30316622 "2" "female_position" 346.209
"349" "NW_019211455.1" 12856253 "2" "male_position" 0
"350" "NW_019211455.1" 12856253 "2" "female_position" 349.604
"351" "NW_019211455.1" 36415161 "2" "male_position" 0
"352" "NW_019211455.1" 36415161 "2" "female_position" 357.291
"353" "NW_019211455.1" 32893656 "2" "male_position" 0
"354" "NW_019211455.1" 32893656 "2" "female_position" 362.394
"355" "NW_019211455.1" 54492669 "2" "male_position" 0
"356" "NW_019211455.1" 54492669 "2" "female_position" 368.354
"357" "NW_019211455.1" 20238586 "2" "male_position" 0
"358" "NW_019211455.1" 20238586 "2" "female_position" 375.176
"359" "NW_019211455.1" 8604004 "2" "male_position" 0
"360" "NW_019211455.1" 8604004 "2" "female_position" 382.863
"361" "NW_019211455.1" 6828715 "2" "male_position" 0
"362" "NW_019211455.1" 6828715 "2" "female_position" 391.42
"363" "NW_019211455.1" 7139897 "2" "male_position" 0
"364" "NW_019211455.1" 7139897 "2" "female_position" 395.667
"365" "NW_019211455.1" 39936317 "2" "male_position" 0
"366" "NW_019211455.1" 39936317 "2" "female_position" 399.915
"367" "NW_019211455.1" 9106195 "2" "male_position" 0
"368" "NW_019211455.1" 9106195 "2" "female_position" 405.017
"369" "NW_019211455.1" 51307592 "2" "male_position" 0
"370" "NW_019211455.1" 51307592 "2" "female_position" 411.839
"371" "NW_019211455.1" 7002608 "2" "male_position" 0
"372" "NW_019211455.1" 7002608 "2" "female_position" 420.396
"373" "NW_019211455.1" 33790702 "2" "male_position" 0
"374" "NW_019211455.1" 33790702 "2" "female_position" 428.083
"375" "NW_019211455.1" 12807220 "2" "male_position" 0
"376" "NW_019211455.1" 12807220 "2" "female_position" 433.186
"377" "NW_019211455.1" 53385493 "2" "male_position" 0
"378" "NW_019211455.1" 53385493 "2" "female_position" 438.288
"379" "NW_019211455.1" 57443528 "2" "male_position" 0
"380" "NW_019211455.1" 57443528 "2" "female_position" 449.489
"381" "NW_019211455.1" 20055008 "2" "male_position" 0
"382" "NW_019211455.1" 20055008 "2" "female_position" 461.583
"383" "NW_019211455.1" 43245007 "2" "male_position" 0
"384" "NW_019211455.1" 43245007 "2" "female_position" 468.405
"385" "NW_019211455.1" 43528558 "2" "male_position" 0
"386" "NW_019211455.1" 43528558 "2" "female_position" 473.508
"387" "NW_019211455.1" 27691545 "2" "male_position" 0
"388" "NW_019211455.1" 27691545 "2" "female_position" 479.468
"389" "NW_019211455.1" 43055572 "2" "male_position" 0
"390" "NW_019211455.1" 43055572 "2" "female_position" 488.025
"391" "NW_019211455.1" 27691537 "2" "male_position" 0
"392" "NW_019211455.1" 27691537 "2" "female_position" 498.338
"393" "NW_019211455.1" 44179732 "2" "male_position" 0
"394" "NW_019211455.1" 44179732 "2" "female_position" 508.652
"395" "NW_019211455.1" 12728550 "2" "male_position" 0
"396" "NW_019211455.1" 12728550 "2" "female_position" 515.473
"397" "NW_019211455.1" 44622678 "2" "male_position" 0
"398" "NW_019211455.1" 44622678 "2" "female_position" 521.434
"399" "NW_019211455.1" 32976272 "2" "male_position" 0
"400" "NW_019211455.1" 32976272 "2" "female_position" 526.536
"401" "NW_019211455.1" 37037501 "2" "male_position" 0
"402" "NW_019211455.1" 37037501 "2" "female_position" 531.638
"403" "NW_019211455.1" 7751870 "2" "male_position" 0
"404" "NW_019211455.1" 7751870 "2" "female_position" 531.638
"405" "NW_019211456.1" 46652596 "3" "male_position" 0
"406" "NW_019211456.1" 46652596 "3" "female_position" 0
"407" "NW_019211456.1" 46703890 "3" "male_position" 0
"408" "NW_019211456.1" 46703890 "3" "female_position" 0
"409" "NW_019211456.1" 46702391 "3" "male_position" 0
"410" "NW_019211456.1" 46702391 "3" "female_position" 0
"411" "NW_019211456.1" 46639776 "3" "male_position" 0
"412" "NW_019211456.1" 46639776 "3" "female_position" 0
"413" "NW_019211456.1" 46678910 "3" "male_position" 0
"414" "NW_019211456.1" 46678910 "3" "female_position" 0.848
"415" "NW_019211456.1" 51295473 "3" "male_position" 0
"416" "NW_019211456.1" 51295473 "3" "female_position" 6.808
"417" "NW_019211456.1" 32307463 "3" "male_position" 0
"418" "NW_019211456.1" 32307463 "3" "female_position" 8.503
"419" "NW_019211456.1" 40942914 "3" "male_position" 0
"420" "NW_019211456.1" 40942914 "3" "female_position" 12.751
"421" "NW_019211456.1" 16605371 "3" "male_position" 0
"422" "NW_019211456.1" 16605371 "3" "female_position" 22.183
"423" "NW_019211456.1" 29148731 "3" "male_position" 0
"424" "NW_019211456.1" 29148731 "3" "female_position" 29.87
"425" "NW_019211456.1" 29690816 "3" "male_position" 0
"426" "NW_019211456.1" 29690816 "3" "female_position" 34.973
"427" "NW_019211456.1" 12596685 "3" "male_position" 0
"428" "NW_019211456.1" 12596685 "3" "female_position" 40.075
"429" "NW_019211456.1" 3550273 "3" "male_position" 0
"430" "NW_019211456.1" 3550273 "3" "female_position" 43.47
"431" "NW_019211456.1" 14115835 "3" "male_position" 0
"432" "NW_019211456.1" 14115835 "3" "female_position" 49.43
"433" "NW_019211456.1" 49705842 "3" "male_position" 0
"434" "NW_019211456.1" 49705842 "3" "female_position" 57.118
"435" "NW_019211456.1" 39719710 "3" "male_position" 0
"436" "NW_019211456.1" 39719710 "3" "female_position" 63.078
"437" "NW_019211456.1" 6624482 "3" "male_position" 0
"438" "NW_019211456.1" 6624482 "3" "female_position" 65.622
"439" "NW_019211456.1" 22828122 "3" "male_position" 0
"440" "NW_019211456.1" 22828122 "3" "female_position" 71.583
"441" "NW_019211456.1" 28890331 "3" "male_position" 0
"442" "NW_019211456.1" 28890331 "3" "female_position" 74.978
"443" "NW_019211456.1" 57109261 "3" "male_position" 0
"444" "NW_019211456.1" 57109261 "3" "female_position" 82.665
"445" "NW_019211456.1" 438860 "3" "male_position" 0
"446" "NW_019211456.1" 438860 "3" "female_position" 86.912
"447" "NW_019211456.1" 36714065 "3" "male_position" 0
"448" "NW_019211456.1" 36714065 "3" "female_position" 92.873
"449" "NW_019211456.1" 49618527 "3" "male_position" 0
"450" "NW_019211456.1" 49618527 "3" "female_position" 98.833
"451" "NW_019211456.1" 56954199 "3" "male_position" 0
"452" "NW_019211456.1" 56954199 "3" "female_position" 103.935
"453" "NW_019211456.1" 50311301 "3" "male_position" 0
"454" "NW_019211456.1" 50311301 "3" "female_position" 111.622
"455" "NW_019211456.1" 50311295 "3" "male_position" 0
"456" "NW_019211456.1" 50311295 "3" "female_position" 112.47
"457" "NW_019211456.1" 16320717 "3" "male_position" 0
"458" "NW_019211456.1" 16320717 "3" "female_position" 119.292
"459" "NW_019211456.1" 17343415 "3" "male_position" 0
"460" "NW_019211456.1" 17343415 "3" "female_position" 123.539
"461" "NW_019211456.1" 48652178 "3" "male_position" 0
"462" "NW_019211456.1" 48652178 "3" "female_position" 127.786
"463" "NW_019211456.1" 53167861 "3" "male_position" 0
"464" "NW_019211456.1" 53167861 "3" "female_position" 132.034
"465" "NW_019211456.1" 31846437 "3" "male_position" 0
"466" "NW_019211456.1" 31846437 "3" "female_position" 136.281
