"Chr" "POS" "LG" "sex" "cM"
"42" "NW_019211454.1" 13430457 NA "female_position" 0
"43" "NW_019211454.1" 13381177 NA "male_position" 16.133
"44" "NW_019211454.1" 13381177 NA "female_position" 0
"45" "NW_019211454.1" 13414675 NA "male_position" 16.98
"46" "NW_019211454.1" 13414675 NA "female_position" 0
"47" "NW_019211454.1" 13414908 NA "male_position" 16.98
"48" "NW_019211454.1" 13414908 NA "female_position" 0
"49" "NW_019211454.1" 13384441 NA "male_position" 16.98
"50" "NW_019211454.1" 13384441 NA "female_position" 0
"51" "NW_019211454.1" 13414851 NA "male_position" 16.98
"52" "NW_019211454.1" 13414851 NA "female_position" 0
"53" "NW_019211454.1" 13426460 NA "male_position" 17.828
"54" "NW_019211454.1" 13426460 NA "female_position" 0
"55" "NW_019211454.1" 13427044 NA "male_position" 17.828
"56" "NW_019211454.1" 13427044 NA "female_position" 0
"57" "NW_019211454.1" 13413908 NA "male_position" 17.828
"58" "NW_019211454.1" 13413908 NA "female_position" 0
"59" "NW_019211454.1" 13384572 NA "male_position" 17.828
"60" "NW_019211454.1" 13384572 NA "female_position" 0
"61" "NW_019211454.1" 13425615 NA "male_position" 17.828
"62" "NW_019211454.1" 13425615 NA "female_position" 0
"63" "NW_019211454.1" 13356968 NA "male_position" 17.828
"64" "NW_019211454.1" 13356968 NA "female_position" 0
"65" "NW_019211454.1" 13386405 NA "male_position" 17.828
"66" "NW_019211454.1" 13386405 NA "female_position" 0
"67" "NW_019211454.1" 13398303 NA "male_position" 17.828
"68" "NW_019211454.1" 13398303 NA "female_position" 0
"69" "NW_019211454.1" 13384611 NA "male_position" 17.828
"70" "NW_019211454.1" 13384611 NA "female_position" 0
"71" "NW_019211454.1" 13418902 NA "male_position" 17.828
"72" "NW_019211454.1" 13418902 NA "female_position" 0
"73" "NW_019211454.1" 13372993 NA "male_position" 17.828
"74" "NW_019211454.1" 13372993 NA "female_position" 0
"75" "NW_019211454.1" 13547603 NA "male_position" 17.828
"76" "NW_019211454.1" 13547603 NA "female_position" 0
"77" "NW_019211454.1" 13419532 NA "male_position" 17.828
"78" "NW_019211454.1" 13419532 NA "female_position" 0
"79" "NW_019211454.1" 13409256 NA "male_position" 17.828
"80" "NW_019211454.1" 13409256 NA "female_position" 0
"81" "NW_019211454.1" 13424251 NA "male_position" 17.828
"82" "NW_019211454.1" 13424251 NA "female_position" 0
"83" "NW_019211454.1" 13426646 NA "male_position" 17.828
"84" "NW_019211454.1" 13426646 NA "female_position" 0
"85" "NW_019211454.1" 13404628 NA "male_position" 17.828
"86" "NW_019211454.1" 13404628 NA "female_position" 0
"87" "NW_019211454.1" 13373823 NA "male_position" 17.828
"88" "NW_019211454.1" 13373823 NA "female_position" 0
"89" "NW_019211454.1" 13397280 NA "male_position" 17.828
"90" "NW_019211454.1" 13397280 NA "female_position" 0
"91" "NW_019211454.1" 13424374 NA "male_position" 17.828
"92" "NW_019211454.1" 13424374 NA "female_position" 0
"93" "NW_019211454.1" 13417524 NA "male_position" 17.828
"94" "NW_019211454.1" 13417524 NA "female_position" 0
"95" "NW_019211454.1" 13426118 NA "male_position" 17.828
"96" "NW_019211454.1" 13426118 NA "female_position" 0
"97" "NW_019211454.1" 13390103 NA "male_position" 18.675
"98" "NW_019211454.1" 13390103 NA "female_position" 0
"99" "NW_019211454.1" 13419002 NA "male_position" 18.675
"100" "NW_019211454.1" 13419002 NA "female_position" 0
"101" "NW_019211454.1" 13382945 NA "male_position" 18.675
"102" "NW_019211454.1" 13382945 NA "female_position" 0
"103" "NW_019211454.1" 13398648 NA "male_position" 19.523
"104" "NW_019211454.1" 13398648 NA "female_position" 0
"105" "NW_019211454.1" 13392438 NA "male_position" 19.523
"106" "NW_019211454.1" 13392438 NA "female_position" 0
"107" "NW_019211454.1" 13548262 NA "male_position" 19.523
"108" "NW_019211454.1" 13548262 NA "female_position" 0
"109" "NW_019211454.1" 13397871 NA "male_position" 21.218
"110" "NW_019211454.1" 13397871 NA "female_position" 0
"111" "NW_019211454.1" 13396361 NA "male_position" 22.066
"112" "NW_019211454.1" 13396361 NA "female_position" 0
"113" "NW_019211454.1" 12897367 NA "male_position" 40.677
"114" "NW_019211454.1" 12897367 NA "female_position" 0
"115" "NW_019211454.1" 12895348 NA "male_position" 42.372
"116" "NW_019211454.1" 12895348 NA "female_position" 0
"117" "NW_019211454.1" 24902934 NA "male_position" 62.952
"118" "NW_019211454.1" 24902934 NA "female_position" 0
"119" "NW_019211454.1" 30800532 NA "male_position" 72.385
"120" "NW_019211454.1" 30800532 NA "female_position" 0
"121" "NW_019211454.1" 32106895 NA "male_position" 86.292
"122" "NW_019211454.1" 32106895 NA "female_position" 0
"123" "NW_019211454.1" 32095649 NA "male_position" 87.14
"124" "NW_019211454.1" 32095649 NA "female_position" 0
"125" "NW_019211454.1" 22243081 NA "male_position" 101.047
"126" "NW_019211454.1" 22243081 NA "female_position" 0
"127" "NW_019211454.1" 24923758 NA "male_position" 111.36
"128" "NW_019211454.1" 24923758 NA "female_position" 0
"129" "NW_019211454.1" 27827763 NA "male_position" 125.267
"130" "NW_019211454.1" 27827763 NA "female_position" 0
"131" "NW_019211454.1" 17193528 NA "male_position" 144.856
"132" "NW_019211454.1" 17193528 NA "female_position" 0
"133" "NW_019211454.1" 17182906 NA "male_position" 148.251
"134" "NW_019211454.1" 17182906 NA "female_position" 0
"135" "NW_019211454.1" 17223230 NA "male_position" 149.098
"136" "NW_019211454.1" 17223230 NA "female_position" 0
"137" "NW_019211454.1" 17307371 NA "male_position" 149.098
"138" "NW_019211454.1" 17307371 NA "female_position" 0
"139" "NW_019211454.1" 17138470 NA "male_position" 149.098
"140" "NW_019211454.1" 17138470 NA "female_position" 0
"141" "NW_019211454.1" 17160671 NA "male_position" 149.098
"142" "NW_019211454.1" 17160671 NA "female_position" 0
"143" "NW_019211454.1" 17328167 NA "male_position" 149.946
"144" "NW_019211454.1" 17328167 NA "female_position" 0
"145" "NW_019211454.1" 17374579 NA "male_position" 150.793
"146" "NW_019211454.1" 17374579 NA "female_position" 0
"147" "NW_019211454.1" 17342483 NA "male_position" 150.793
"148" "NW_019211454.1" 17342483 NA "female_position" 0
"149" "NW_019211454.1" 17359798 NA "male_position" 150.793
"150" "NW_019211454.1" 17359798 NA "female_position" 0
"151" "NW_019211454.1" 17368185 NA "male_position" 150.793
"152" "NW_019211454.1" 17368185 NA "female_position" 0
"153" "NW_019211454.1" 17320207 NA "male_position" 150.793
"154" "NW_019211454.1" 17320207 NA "female_position" 0
"155" "NW_019211454.1" 17374556 NA "male_position" 150.793
"156" "NW_019211454.1" 17374556 NA "female_position" 0
"157" "NW_019211454.1" 17375864 NA "male_position" 150.793
"158" "NW_019211454.1" 17375864 NA "female_position" 0
"159" "NW_019211454.1" 17276129 NA "male_position" 151.641
"160" "NW_019211454.1" 17276129 NA "female_position" 0
"161" "NW_019211454.1" 17290015 NA "male_position" 154.185
"162" "NW_019211454.1" 17290015 NA "female_position" 0
"163" "NW_019211455.1" 25341412 NA "male_position" 0
"164" "NW_019211455.1" 25341412 NA "female_position" 0
"165" "NW_019211455.1" 25695329 NA "male_position" 19.588
"166" "NW_019211455.1" 25695329 NA "female_position" 0
"167" "NW_019211455.1" 25434172 NA "male_position" 19.588
"168" "NW_019211455.1" 25434172 NA "female_position" 0
"169" "NW_019211455.1" 25458424 NA "male_position" 22.133
"170" "NW_019211455.1" 25458424 NA "female_position" 0
"171" "NW_019211455.1" 28109385 NA "male_position" 51.323
"172" "NW_019211455.1" 28109385 NA "female_position" 0
"173" "NW_019211455.1" 27955316 NA "male_position" 61.636
"174" "NW_019211455.1" 27955316 NA "female_position" 0
"175" "NW_019211455.1" 15778986 NA "male_position" 76.463
"176" "NW_019211455.1" 15778986 NA "female_position" 0
"177" "NW_019211455.1" 44179732 NA "male_position" 92.219
"178" "NW_019211455.1" 44179732 NA "female_position" 0
"179" "NW_019211455.1" 57196258 NA "male_position" 106.126
"180" "NW_019211455.1" 57196258 NA "female_position" 0
"181" "NW_019211455.1" 53210282 NA "male_position" 116.439
"182" "NW_019211455.1" 53210282 NA "female_position" 0
"183" "NW_019211456.1" 46000860 NA "male_position" 0
"184" "NW_019211456.1" 46000860 NA "female_position" 0
"185" "NW_019211456.1" 46402576 NA "male_position" 5.102
"186" "NW_019211456.1" 46402576 NA "female_position" 0
"187" "NW_019211456.1" 46358636 NA "male_position" 5.95
"188" "NW_019211456.1" 46358636 NA "female_position" 0
"189" "NW_019211456.1" 46285324 NA "male_position" 5.95
"190" "NW_019211456.1" 46285324 NA "female_position" 0
"191" "NW_019211456.1" 46444963 NA "male_position" 5.95
"192" "NW_019211456.1" 46444963 NA "female_position" 0
"193" "NW_019211456.1" 46403367 NA "male_position" 5.95
"194" "NW_019211456.1" 46403367 NA "female_position" 0
"195" "NW_019211456.1" 46284014 NA "male_position" 5.95
"196" "NW_019211456.1" 46284014 NA "female_position" 0
"197" "NW_019211456.1" 46339969 NA "male_position" 6.797
"198" "NW_019211456.1" 46339969 NA "female_position" 0
"199" "NW_019211456.1" 46441142 NA "male_position" 9.342
"200" "NW_019211456.1" 46441142 NA "female_position" 0
"201" "NW_019211456.1" 46505374 NA "male_position" 12.737
"202" "NW_019211456.1" 46505374 NA "female_position" 0
"203" "NW_019211456.1" 46513541 NA "male_position" 17.839
"204" "NW_019211456.1" 46513541 NA "female_position" 0
"205" "NW_019211456.1" 46537400 NA "male_position" 18.687
"206" "NW_019211456.1" 46537400 NA "female_position" 0
"207" "NW_019211456.1" 46537551 NA "male_position" 19.535
"208" "NW_019211456.1" 46537551 NA "female_position" 0
"209" "NW_019211456.1" 46548998 NA "male_position" 19.535
"210" "NW_019211456.1" 46548998 NA "female_position" 0
"211" "NW_019211456.1" 46549166 NA "male_position" 19.535
"212" "NW_019211456.1" 46549166 NA "female_position" 0
"213" "NW_019211456.1" 46549158 NA "male_position" 19.535
"214" "NW_019211456.1" 46549158 NA "female_position" 0
"215" "NW_019211456.1" 46526999 NA "male_position" 20.382
"216" "NW_019211456.1" 46526999 NA "female_position" 0
"217" "NW_019211456.1" 46545722 NA "male_position" 20.382
"218" "NW_019211456.1" 46545722 NA "female_position" 0
"219" "NW_019211456.1" 46545970 NA "male_position" 20.382
"220" "NW_019211456.1" 46545970 NA "female_position" 0
"221" "NW_019211456.1" 46518421 NA "male_position" 21.23
"222" "NW_019211456.1" 46518421 NA "female_position" 0
"223" "NW_019211456.1" 46528743 NA "male_position" 21.23
"224" "NW_019211456.1" 46528743 NA "female_position" 0
"225" "NW_019211456.1" 46512628 NA "male_position" 22.077
"226" "NW_019211456.1" 46512628 NA "female_position" 0
"227" "NW_019211456.1" 46531504 NA "male_position" 22.077
"228" "NW_019211456.1" 46531504 NA "female_position" 0
"229" "NW_019211456.1" 46519007 NA "male_position" 22.077
"230" "NW_019211456.1" 46519007 NA "female_position" 0
"231" "NW_019211456.1" 46510604 NA "male_position" 22.077
"232" "NW_019211456.1" 46510604 NA "female_position" 0
"233" "NW_019211456.1" 46531283 NA "male_position" 22.925
"234" "NW_019211456.1" 46531283 NA "female_position" 0
"235" "NW_019211456.1" 46550437 NA "male_position" 23.772
"236" "NW_019211456.1" 46550437 NA "female_position" 0
"237" "NW_019211456.1" 46562481 NA "male_position" 28.02
"238" "NW_019211456.1" 46562481 NA "female_position" 0
"239" "NW_019211456.1" 46627812 NA "male_position" 28.867
"240" "NW_019211456.1" 46627812 NA "female_position" 0
"241" "NW_019211456.1" 46660081 NA "male_position" 30.563
"242" "NW_019211456.1" 46660081 NA "female_position" 0
"243" "NW_019211456.1" 46702302 NA "male_position" 33.107
"244" "NW_019211456.1" 46702302 NA "female_position" 0
"245" "NW_019211456.1" 21595775 NA "male_position" 47.934
"246" "NW_019211456.1" 21595775 NA "female_position" 0
"247" "NW_019211456.1" 1484791 NA "male_position" 56.491
"248" "NW_019211456.1" 1484791 NA "female_position" 0
"249" "NW_019211456.1" 46263947 NA "male_position" 71.318
"250" "NW_019211456.1" 46263947 NA "female_position" 0
"251" "NW_019211456.1" 46703890 NA "male_position" 75.565
"252" "NW_019211456.1" 46703890 NA "female_position" 0
"253" "NW_019211456.1" 13335219 NA "male_position" 86.766
"254" "NW_019211456.1" 13335219 NA "female_position" 0
"255" "NW_019211456.1" 13891405 NA "male_position" 95.323
"256" "NW_019211456.1" 13891405 NA "female_position" 0
"257" "NW_019211456.1" 17110817 NA "male_position" 103.88
"258" "NW_019211456.1" 17110817 NA "female_position" 0
"259" "NW_019211456.1" 1453547 NA "male_position" 122.491
"260" "NW_019211456.1" 1453547 NA "female_position" 0
"261" "NW_019211457.1" 44344916 NA "male_position" 0
"262" "NW_019211457.1" 44344916 NA "female_position" 0
"263" "NW_019211457.1" 11334660 NA "male_position" 35.46
"264" "NW_019211457.1" 11334660 NA "female_position" 0
"265" "NW_019211457.1" 40714615 NA "male_position" 35.46
"266" "NW_019211457.1" 40714615 NA "female_position" 0
"267" "NW_019211457.1" 40959668 NA "male_position" 44.017
"268" "NW_019211457.1" 40959668 NA "female_position" 0
"269" "NW_019211457.1" 40922970 NA "male_position" 48.264
"270" "NW_019211457.1" 40922970 NA "female_position" 0
"271" "NW_019211457.1" 15734136 NA "male_position" 72.979
"272" "NW_019211457.1" 15734136 NA "female_position" 0
"273" "NW_019211457.1" 5942706 NA "male_position" 85.074
"274" "NW_019211457.1" 5942706 NA "female_position" 0
"275" "NW_019211457.1" 19466369 NA "male_position" 105.654
"276" "NW_019211457.1" 19466369 NA "female_position" 0
"277" "NW_019211457.1" 27909898 NA "male_position" 115.968
"278" "NW_019211457.1" 27909898 NA "female_position" 0
"279" "NW_019211458.1" 5064013 NA "male_position" 0
"280" "NW_019211458.1" 5064013 NA "female_position" 0
"281" "NW_019211458.1" 7090204 NA "male_position" 0
"282" "NW_019211458.1" 7090204 NA "female_position" 0
"283" "NW_019211458.1" 22264680 NA "male_position" 2.545
"284" "NW_019211458.1" 22264680 NA "female_position" 0
"285" "NW_019211458.1" 14119387 NA "male_position" 2.545
"286" "NW_019211458.1" 14119387 NA "female_position" 0
"287" "NW_019211458.1" 5063750 NA "male_position" 2.545
"288" "NW_019211458.1" 5063750 NA "female_position" 0
"289" "NW_019211458.1" 15635163 NA "male_position" 2.545
"290" "NW_019211458.1" 15635163 NA "female_position" 0
"291" "NW_019211458.1" 40086565 NA "male_position" 2.545
"292" "NW_019211458.1" 40086565 NA "female_position" 0
"293" "NW_019211458.1" 5063771 NA "male_position" 2.545
"294" "NW_019211458.1" 5063771 NA "female_position" 0
"295" "NW_019211458.1" 7086153 NA "male_position" 2.545
"296" "NW_019211458.1" 7086153 NA "female_position" 0
"297" "NW_019211458.1" 5063782 NA "male_position" 2.545
"298" "NW_019211458.1" 5063782 NA "female_position" 0
"299" "NW_019211459.1" 21454681 NA "male_position" 0
"300" "NW_019211459.1" 21454681 NA "female_position" 0
"301" "NW_019211459.1" 21429979 NA "male_position" 0.848
"302" "NW_019211459.1" 21429979 NA "female_position" 0
"303" "NW_019211459.1" 21440461 NA "male_position" 0.848
"304" "NW_019211459.1" 21440461 NA "female_position" 0
"305" "NW_019211459.1" 21439419 NA "male_position" 0.848
"306" "NW_019211459.1" 21439419 NA "female_position" 0
"307" "NW_019211459.1" 21444166 NA "male_position" 2.543
"308" "NW_019211459.1" 21444166 NA "female_position" 0
"309" "NW_019211459.1" 21444249 NA "male_position" 2.543
"310" "NW_019211459.1" 21444249 NA "female_position" 0
"311" "NW_019211459.1" 21483363 NA "male_position" 17.37
"312" "NW_019211459.1" 21483363 NA "female_position" 0
"313" "NW_019211459.1" 17698555 NA "male_position" 37.95
"314" "NW_019211459.1" 17698555 NA "female_position" 0
"315" "NW_019211459.1" 11652504 NA "male_position" 46.507
"316" "NW_019211459.1" 11652504 NA "female_position" 0
"317" "NW_019211459.1" 21224616 NA "male_position" 57.707
"318" "NW_019211459.1" 21224616 NA "female_position" 0
"319" "NW_019211459.1" 5744875 NA "male_position" 78.287
"320" "NW_019211459.1" 5744875 NA "female_position" 0
"321" "NW_019211459.1" 5771421 NA "male_position" 79.135
"322" "NW_019211459.1" 5771421 NA "female_position" 0
"323" "NW_019211459.1" 5721142 NA "male_position" 79.135
"324" "NW_019211459.1" 5721142 NA "female_position" 0
"325" "NW_019211459.1" 5769400 NA "male_position" 83.383
"326" "NW_019211459.1" 5769400 NA "female_position" 0
"327" "NW_019211459.1" 5755436 NA "male_position" 85.078
"328" "NW_019211459.1" 5755436 NA "female_position" 0
"329" "NW_019211459.1" 24293936 NA "male_position" 105.658
"330" "NW_019211459.1" 24293936 NA "female_position" 0
"331" "NW_019211459.1" 1733865 NA "male_position" 126.238
"332" "NW_019211459.1" 1733865 NA "female_position" 0
"333" "NW_019211460.1" 10505358 NA "male_position" 0
"334" "NW_019211460.1" 10505358 NA "female_position" 0
"335" "NW_019211460.1" 7430831 NA "male_position" 19.588
"336" "NW_019211460.1" 7430831 NA "female_position" 0
"337" "NW_019211460.1" 17940917 NA "male_position" 19.588
"338" "NW_019211460.1" 17940917 NA "female_position" 0
"339" "NW_019211460.1" 17979058 NA "male_position" 22.133
"340" "NW_019211460.1" 17979058 NA "female_position" 0
"341" "NW_019211460.1" 11684231 NA "male_position" 33.333
"342" "NW_019211460.1" 11684231 NA "female_position" 0
"343" "NW_019211460.1" 18105650 NA "male_position" 35.029
"344" "NW_019211460.1" 18105650 NA "female_position" 0
"345" "NW_019211460.1" 18116172 NA "male_position" 35.877
"346" "NW_019211460.1" 18116172 NA "female_position" 0
"347" "NW_019211460.1" 18129006 NA "male_position" 40.124
"348" "NW_019211460.1" 18129006 NA "female_position" 0
"349" "NW_019211460.1" 18149582 NA "male_position" 40.124
"350" "NW_019211460.1" 18149582 NA "female_position" 0
"351" "NW_019211460.1" 18134211 NA "male_position" 40.124
"352" "NW_019211460.1" 18134211 NA "female_position" 0
"353" "NW_019211460.1" 18149660 NA "male_position" 40.124
"354" "NW_019211460.1" 18149660 NA "female_position" 0
"355" "NW_019211460.1" 18148580 NA "male_position" 40.972
"356" "NW_019211460.1" 18148580 NA "female_position" 0
"357" "NW_019211460.1" 18161415 NA "male_position" 58.619
"358" "NW_019211460.1" 18161415 NA "female_position" 0
"359" "NW_019211460.1" 18186762 NA "male_position" 62.014
"360" "NW_019211460.1" 18186762 NA "female_position" 0
"361" "NW_019211460.1" 18188131 NA "male_position" 62.014
"362" "NW_019211460.1" 18188131 NA "female_position" 0
"363" "NW_019211460.1" 18207348 NA "male_position" 62.861
"364" "NW_019211460.1" 18207348 NA "female_position" 0
"365" "NW_019211460.1" 18206694 NA "male_position" 62.861
"366" "NW_019211460.1" 18206694 NA "female_position" 0
"367" "NW_019211460.1" 18208546 NA "male_position" 62.861
"368" "NW_019211460.1" 18208546 NA "female_position" 0
"369" "NW_019211460.1" 29948984 NA "male_position" 82.45
"370" "NW_019211460.1" 29948984 NA "female_position" 0
"371" "NW_019211460.1" 36086438 NA "male_position" 92.763
"372" "NW_019211460.1" 36086438 NA "female_position" 0
"373" "NW_019211460.1" 38753010 NA "male_position" 92.763
"374" "NW_019211460.1" 38753010 NA "female_position" 0
"375" "NW_019211460.1" 38713661 NA "male_position" 96.158
"376" "NW_019211460.1" 38713661 NA "female_position" 0
"377" "NW_019211460.1" 34526855 NA "male_position" 109.155
"378" "NW_019211460.1" 34526855 NA "female_position" 0
"379" "NW_019211460.1" 35025663 NA "male_position" 114.257
"380" "NW_019211460.1" 35025663 NA "female_position" 0
"381" "NW_019211460.1" 7664499 NA "male_position" 119.36
"382" "NW_019211460.1" 7664499 NA "female_position" 0
"383" "NW_019211460.1" 33202148 NA "male_position" 127.917
"384" "NW_019211460.1" 33202148 NA "female_position" 0
"385" "NW_019211460.1" 31399415 NA "male_position" 133.877
"386" "NW_019211460.1" 31399415 NA "female_position" 0
"387" "NW_019211460.1" 38757613 NA "male_position" 149.633
"388" "NW_019211460.1" 38757613 NA "female_position" 0
"389" "NW_019211460.1" 38712947 NA "male_position" 153.028
"390" "NW_019211460.1" 38712947 NA "female_position" 0
"391" "NW_019211460.1" 38721194 NA "male_position" 153.875
"392" "NW_019211460.1" 38721194 NA "female_position" 0
"393" "NW_019211460.1" 38707877 NA "male_position" 153.875
"394" "NW_019211460.1" 38707877 NA "female_position" 0
"395" "NW_019211460.1" 38721858 NA "male_position" 153.875
"396" "NW_019211460.1" 38721858 NA "female_position" 0
"397" "NW_019211460.1" 38668281 NA "male_position" 156.42
"398" "NW_019211460.1" 38668281 NA "female_position" 0
"399" "NW_019211460.1" 38670283 NA "male_position" 158.116
"400" "NW_019211460.1" 38670283 NA "female_position" 0
"401" "NW_019211460.1" 38670263 NA "male_position" 158.116
"402" "NW_019211460.1" 38670263 NA "female_position" 0
"403" "NW_019211460.1" 38680282 NA "male_position" 162.363
"404" "NW_019211460.1" 38680282 NA "female_position" 0
