"Chr" "POS" "LG" "sex" "cM"
"39" "NW_019211454.1" 13384572 "1" "male_position" 0
"40" "NW_019211454.1" 13384572 "1" "female_position" 14.437
"41" "NW_019211454.1" 13419002 "1" "male_position" 0
"42" "NW_019211454.1" 13419002 "1" "female_position" 14.437
"43" "NW_019211454.1" 13424251 "1" "male_position" 0
"44" "NW_019211454.1" 13424251 "1" "female_position" 14.437
"45" "NW_019211454.1" 13426646 "1" "male_position" 0
"46" "NW_019211454.1" 13426646 "1" "female_position" 14.437
"47" "NW_019211454.1" 13426460 "1" "male_position" 0
"48" "NW_019211454.1" 13426460 "1" "female_position" 14.437
"49" "NW_019211454.1" 13409256 "1" "male_position" 0
"50" "NW_019211454.1" 13409256 "1" "female_position" 14.437
"51" "NW_019211454.1" 13418902 "1" "male_position" 0
"52" "NW_019211454.1" 13418902 "1" "female_position" 14.437
"53" "NW_019211454.1" 13373823 "1" "male_position" 0
"54" "NW_019211454.1" 13373823 "1" "female_position" 14.437
"55" "NW_019211454.1" 13386405 "1" "male_position" 0
"56" "NW_019211454.1" 13386405 "1" "female_position" 14.437
"57" "NW_019211454.1" 13547603 "1" "male_position" 0
"58" "NW_019211454.1" 13547603 "1" "female_position" 14.437
"59" "NW_019211454.1" 13356968 "1" "male_position" 0
"60" "NW_019211454.1" 13356968 "1" "female_position" 14.437
"61" "NW_019211454.1" 13430457 "1" "male_position" 0
"62" "NW_019211454.1" 13430457 "1" "female_position" 15.285
"63" "NW_019211454.1" 13474059 "1" "male_position" 0
"64" "NW_019211454.1" 13474059 "1" "female_position" 15.285
"65" "NW_019211454.1" 13415986 "1" "male_position" 0
"66" "NW_019211454.1" 13415986 "1" "female_position" 15.285
"67" "NW_019211454.1" 13427044 "1" "male_position" 0
"68" "NW_019211454.1" 13427044 "1" "female_position" 16.98
"69" "NW_019211454.1" 13424374 "1" "male_position" 0
"70" "NW_019211454.1" 13424374 "1" "female_position" 16.98
"71" "NW_019211454.1" 13419532 "1" "male_position" 0
"72" "NW_019211454.1" 13419532 "1" "female_position" 16.98
"73" "NW_019211454.1" 13372993 "1" "male_position" 0
"74" "NW_019211454.1" 13372993 "1" "female_position" 16.98
"75" "NW_019211454.1" 13426118 "1" "male_position" 0
"76" "NW_019211454.1" 13426118 "1" "female_position" 16.98
"77" "NW_019211454.1" 13414675 "1" "male_position" 0
"78" "NW_019211454.1" 13414675 "1" "female_position" 17.828
"79" "NW_019211454.1" 13414908 "1" "male_position" 0
"80" "NW_019211454.1" 13414908 "1" "female_position" 18.675
"81" "NW_019211454.1" 13414851 "1" "male_position" 0
"82" "NW_019211454.1" 13414851 "1" "female_position" 18.675
"83" "NW_019211454.1" 13384441 "1" "male_position" 0
"84" "NW_019211454.1" 13384441 "1" "female_position" 18.675
"85" "NW_019211454.1" 13417524 "1" "male_position" 0
"86" "NW_019211454.1" 13417524 "1" "female_position" 19.523
"87" "NW_019211454.1" 13397280 "1" "male_position" 0
"88" "NW_019211454.1" 13397280 "1" "female_position" 19.523
"89" "NW_019211454.1" 13398303 "1" "male_position" 0
"90" "NW_019211454.1" 13398303 "1" "female_position" 19.523
"91" "NW_019211454.1" 13382945 "1" "male_position" 0
"92" "NW_019211454.1" 13382945 "1" "female_position" 20.37
"93" "NW_019211454.1" 13390103 "1" "male_position" 0
"94" "NW_019211454.1" 13390103 "1" "female_position" 20.37
"95" "NW_019211454.1" 13398648 "1" "male_position" 0
"96" "NW_019211454.1" 13398648 "1" "female_position" 21.218
"97" "NW_019211454.1" 13548262 "1" "male_position" 0
"98" "NW_019211454.1" 13548262 "1" "female_position" 21.218
"99" "NW_019211454.1" 13392438 "1" "male_position" 0
"100" "NW_019211454.1" 13392438 "1" "female_position" 21.218
"101" "NW_019211454.1" 13397871 "1" "male_position" 0
"102" "NW_019211454.1" 13397871 "1" "female_position" 22.913
"103" "NW_019211454.1" 13396361 "1" "male_position" 0
"104" "NW_019211454.1" 13396361 "1" "female_position" 23.761
"105" "NW_019211454.1" 12897367 "1" "male_position" 0
"106" "NW_019211454.1" 12897367 "1" "female_position" 43.349
"107" "NW_019211454.1" 12895348 "1" "male_position" 0
"108" "NW_019211454.1" 12895348 "1" "female_position" 45.045
"109" "NW_019211454.1" 24902934 "1" "male_position" 0
"110" "NW_019211454.1" 24902934 "1" "female_position" 63.656
"111" "NW_019211454.1" 30800532 "1" "male_position" 0
"112" "NW_019211454.1" 30800532 "1" "female_position" 74.856
"113" "NW_019211454.1" 32106895 "1" "male_position" 0
"114" "NW_019211454.1" 32106895 "1" "female_position" 86.951
"115" "NW_019211454.1" 32095649 "1" "male_position" 0
"116" "NW_019211454.1" 32095649 "1" "female_position" 89.496
"117" "NW_019211454.1" 24923758 "1" "male_position" 0
"118" "NW_019211454.1" 24923758 "1" "female_position" 101.591
"119" "NW_019211454.1" 22243081 "1" "male_position" 0
"120" "NW_019211454.1" 22243081 "1" "female_position" 110.148
"121" "NW_019211454.1" 27827763 "1" "male_position" 0
"122" "NW_019211454.1" 27827763 "1" "female_position" 121.349
"123" "NW_019211454.1" 75917149 "1" "male_position" 0
"124" "NW_019211454.1" 75917149 "1" "female_position" 129.906
"125" "NW_019211454.1" 3940698 "1" "male_position" 0
"126" "NW_019211454.1" 3940698 "1" "female_position" 135.866
"127" "NW_019211454.1" 3941167 "1" "male_position" 0
"128" "NW_019211454.1" 3941167 "1" "female_position" 144.423
"129" "NW_019211454.1" 3941187 "1" "male_position" 0
"130" "NW_019211454.1" 3941187 "1" "female_position" 146.968
"131" "NW_019211454.1" 17193528 "1" "male_position" 0
"132" "NW_019211454.1" 17193528 "1" "female_position" 158.168
"133" "NW_019211454.1" 17182906 "1" "male_position" 0
"134" "NW_019211454.1" 17182906 "1" "female_position" 160.713
"135" "NW_019211454.1" 17223230 "1" "male_position" 0
"136" "NW_019211454.1" 17223230 "1" "female_position" 161.56
"137" "NW_019211454.1" 17307371 "1" "male_position" 0
"138" "NW_019211454.1" 17307371 "1" "female_position" 161.56
"139" "NW_019211454.1" 17160671 "1" "male_position" 0
"140" "NW_019211454.1" 17160671 "1" "female_position" 161.56
"141" "NW_019211454.1" 17328167 "1" "male_position" 0
"142" "NW_019211454.1" 17328167 "1" "female_position" 162.408
"143" "NW_019211454.1" 17374579 "1" "male_position" 0
"144" "NW_019211454.1" 17374579 "1" "female_position" 163.256
"145" "NW_019211454.1" 17374556 "1" "male_position" 0
"146" "NW_019211454.1" 17374556 "1" "female_position" 163.256
"147" "NW_019211454.1" 17368185 "1" "male_position" 0
"148" "NW_019211454.1" 17368185 "1" "female_position" 163.256
"149" "NW_019211454.1" 17359798 "1" "male_position" 0
"150" "NW_019211454.1" 17359798 "1" "female_position" 163.256
"151" "NW_019211454.1" 17276129 "1" "male_position" 0
"152" "NW_019211454.1" 17276129 "1" "female_position" 163.256
"153" "NW_019211454.1" 17138470 "1" "male_position" 0
"154" "NW_019211454.1" 17138470 "1" "female_position" 163.256
"155" "NW_019211454.1" 17320207 "1" "male_position" 0
"156" "NW_019211454.1" 17320207 "1" "female_position" 163.256
"157" "NW_019211454.1" 17342483 "1" "male_position" 0
"158" "NW_019211454.1" 17342483 "1" "female_position" 163.256
"159" "NW_019211454.1" 17375864 "1" "male_position" 0
"160" "NW_019211454.1" 17375864 "1" "female_position" 163.256
"161" "NW_019211454.1" 17290015 "1" "male_position" 0
"162" "NW_019211454.1" 17290015 "1" "female_position" 165.8
"163" "NW_019211455.1" 15778986 "2" "male_position" 0
"164" "NW_019211455.1" 15778986 "2" "female_position" 0
"165" "NW_019211455.1" 44179732 "2" "male_position" 0
"166" "NW_019211455.1" 44179732 "2" "female_position" 14.827
"167" "NW_019211455.1" 53210282 "2" "male_position" 0
"168" "NW_019211455.1" 53210282 "2" "female_position" 25.14
"169" "NW_019211455.1" 57196258 "2" "male_position" 0
"170" "NW_019211455.1" 57196258 "2" "female_position" 39.047
"171" "NW_019211455.1" 27955316 "2" "male_position" 0
"172" "NW_019211455.1" 27955316 "2" "female_position" 50.248
"173" "NW_019211455.1" 28109385 "2" "male_position" 0
"174" "NW_019211455.1" 28109385 "2" "female_position" 60.561
"175" "NW_019211455.1" 25695329 "2" "male_position" 0
"176" "NW_019211455.1" 25695329 "2" "female_position" 70.874
"177" "NW_019211455.1" 25458424 "2" "male_position" 0
"178" "NW_019211455.1" 25458424 "2" "female_position" 86.63
"179" "NW_019211455.1" 25434172 "2" "male_position" 0
"180" "NW_019211455.1" 25434172 "2" "female_position" 89.175
"181" "NW_019211455.1" 25341412 "2" "male_position" 0
"182" "NW_019211455.1" 25341412 "2" "female_position" 105.87
"183" "NW_019211456.1" 46000860 "3" "male_position" 0
"184" "NW_019211456.1" 46000860 "3" "female_position" 0
"185" "NW_019211456.1" 46402576 "3" "male_position" 0
"186" "NW_019211456.1" 46402576 "3" "female_position" 5.102
"187" "NW_019211456.1" 46358636 "3" "male_position" 0
"188" "NW_019211456.1" 46358636 "3" "female_position" 5.95
"189" "NW_019211456.1" 46403367 "3" "male_position" 0
"190" "NW_019211456.1" 46403367 "3" "female_position" 5.95
"191" "NW_019211456.1" 46285324 "3" "male_position" 0
"192" "NW_019211456.1" 46285324 "3" "female_position" 5.95
"193" "NW_019211456.1" 46284014 "3" "male_position" 0
"194" "NW_019211456.1" 46284014 "3" "female_position" 5.95
"195" "NW_019211456.1" 46444963 "3" "male_position" 0
"196" "NW_019211456.1" 46444963 "3" "female_position" 5.95
"197" "NW_019211456.1" 46339969 "3" "male_position" 0
"198" "NW_019211456.1" 46339969 "3" "female_position" 6.797
"199" "NW_019211456.1" 46441142 "3" "male_position" 0
"200" "NW_019211456.1" 46441142 "3" "female_position" 9.342
"201" "NW_019211456.1" 46505374 "3" "male_position" 0
"202" "NW_019211456.1" 46505374 "3" "female_position" 12.737
"203" "NW_019211456.1" 46513541 "3" "male_position" 0
"204" "NW_019211456.1" 46513541 "3" "female_position" 17.839
"205" "NW_019211456.1" 46537400 "3" "male_position" 0
"206" "NW_019211456.1" 46537400 "3" "female_position" 18.687
"207" "NW_019211456.1" 46548998 "3" "male_position" 0
"208" "NW_019211456.1" 46548998 "3" "female_position" 19.535
"209" "NW_019211456.1" 46537551 "3" "male_position" 0
"210" "NW_019211456.1" 46537551 "3" "female_position" 19.535
"211" "NW_019211456.1" 46549158 "3" "male_position" 0
"212" "NW_019211456.1" 46549158 "3" "female_position" 19.535
"213" "NW_019211456.1" 46549166 "3" "male_position" 0
"214" "NW_019211456.1" 46549166 "3" "female_position" 19.535
"215" "NW_019211456.1" 46545722 "3" "male_position" 0
"216" "NW_019211456.1" 46545722 "3" "female_position" 20.382
"217" "NW_019211456.1" 46526999 "3" "male_position" 0
"218" "NW_019211456.1" 46526999 "3" "female_position" 20.382
"219" "NW_019211456.1" 46545970 "3" "male_position" 0
"220" "NW_019211456.1" 46545970 "3" "female_position" 20.382
"221" "NW_019211456.1" 46528743 "3" "male_position" 0
"222" "NW_019211456.1" 46528743 "3" "female_position" 21.23
"223" "NW_019211456.1" 46518421 "3" "male_position" 0
"224" "NW_019211456.1" 46518421 "3" "female_position" 21.23
"225" "NW_019211456.1" 46512628 "3" "male_position" 0
"226" "NW_019211456.1" 46512628 "3" "female_position" 22.077
"227" "NW_019211456.1" 46519007 "3" "male_position" 0
"228" "NW_019211456.1" 46519007 "3" "female_position" 22.077
"229" "NW_019211456.1" 46510604 "3" "male_position" 0
"230" "NW_019211456.1" 46510604 "3" "female_position" 22.077
"231" "NW_019211456.1" 46531504 "3" "male_position" 0
"232" "NW_019211456.1" 46531504 "3" "female_position" 22.077
"233" "NW_019211456.1" 46531283 "3" "male_position" 0
"234" "NW_019211456.1" 46531283 "3" "female_position" 22.925
"235" "NW_019211456.1" 46550437 "3" "male_position" 0
"236" "NW_019211456.1" 46550437 "3" "female_position" 23.772
"237" "NW_019211456.1" 46562481 "3" "male_position" 0
"238" "NW_019211456.1" 46562481 "3" "female_position" 28.02
"239" "NW_019211456.1" 46627812 "3" "male_position" 0
"240" "NW_019211456.1" 46627812 "3" "female_position" 28.867
"241" "NW_019211456.1" 46660081 "3" "male_position" 0
"242" "NW_019211456.1" 46660081 "3" "female_position" 30.563
"243" "NW_019211456.1" 46702302 "3" "male_position" 0
"244" "NW_019211456.1" 46702302 "3" "female_position" 33.107
"245" "NW_019211456.1" 21595775 "3" "male_position" 0
"246" "NW_019211456.1" 21595775 "3" "female_position" 47.934
"247" "NW_019211456.1" 1484791 "3" "male_position" 0
"248" "NW_019211456.1" 1484791 "3" "female_position" 56.491
"249" "NW_019211456.1" 46263947 "3" "male_position" 0
"250" "NW_019211456.1" 46263947 "3" "female_position" 71.318
"251" "NW_019211456.1" 46703890 "3" "male_position" 0
"252" "NW_019211456.1" 46703890 "3" "female_position" 75.565
"253" "NW_019211456.1" 13335219 "3" "male_position" 0
"254" "NW_019211456.1" 13335219 "3" "female_position" 86.766
"255" "NW_019211456.1" 13891405 "3" "male_position" 0
"256" "NW_019211456.1" 13891405 "3" "female_position" 95.323
"257" "NW_019211456.1" 17110817 "3" "male_position" 0
"258" "NW_019211456.1" 17110817 "3" "female_position" 103.88
"259" "NW_019211456.1" 1453547 "3" "male_position" 0
"260" "NW_019211456.1" 1453547 "3" "female_position" 122.491
"261" "NW_019211457.1" 40959668 "4" "male_position" 0
"262" "NW_019211457.1" 40959668 "4" "female_position" 0
"263" "NW_019211457.1" 40922970 "4" "male_position" 0
"264" "NW_019211457.1" 40922970 "4" "female_position" 5.102
"265" "NW_019211457.1" 40714615 "4" "male_position" 0
"266" "NW_019211457.1" 40714615 "4" "female_position" 15.416
"267" "NW_019211457.1" 15734136 "4" "male_position" 0
"268" "NW_019211457.1" 15734136 "4" "female_position" 39.069
"269" "NW_019211457.1" 5942706 "4" "male_position" 0
"270" "NW_019211457.1" 5942706 "4" "female_position" 50.27
"271" "NW_019211457.1" 11334660 "4" "male_position" 0
"272" "NW_019211457.1" 11334660 "4" "female_position" 59.702
"273" "NW_019211457.1" 27909898 "4" "male_position" 0
"274" "NW_019211457.1" 27909898 "4" "female_position" 76.398
"275" "NW_019211457.1" 19466369 "4" "male_position" 0
"276" "NW_019211457.1" 19466369 "4" "female_position" 80.645
"277" "NW_019211457.1" 44344916 "4" "male_position" 0
"278" "NW_019211457.1" 44344916 "4" "female_position" 93.642
"279" "NW_019211458.1" 22264680 "5" "male_position" 0
"280" "NW_019211458.1" 22264680 "5" "female_position" 0
"281" "NW_019211458.1" 5064013 "5" "male_position" 0
"282" "NW_019211458.1" 5064013 "5" "female_position" 8.557
"283" "NW_019211458.1" 15635163 "5" "male_position" 0
"284" "NW_019211458.1" 15635163 "5" "female_position" 22.464
"285" "NW_019211458.1" 40086565 "5" "male_position" 0
"286" "NW_019211458.1" 40086565 "5" "female_position" 43.044
"287" "NW_019211458.1" 14119387 "5" "male_position" 0
"288" "NW_019211458.1" 14119387 "5" "female_position" 53.358
"289" "NW_019211458.1" 5063771 "5" "male_position" 0
"290" "NW_019211458.1" 5063771 "5" "female_position" 65.453
"291" "NW_019211458.1" 5063750 "5" "male_position" 0
"292" "NW_019211458.1" 5063750 "5" "female_position" 67.148
"293" "NW_019211458.1" 5063782 "5" "male_position" 0
"294" "NW_019211458.1" 5063782 "5" "female_position" 70.543
"295" "NW_019211458.1" 7090204 "5" "male_position" 0
"296" "NW_019211458.1" 7090204 "5" "female_position" 80.857
"297" "NW_019211458.1" 7086153 "5" "male_position" 0
"298" "NW_019211458.1" 7086153 "5" "female_position" 83.401
"299" "NW_019211459.1" 21454681 "6" "male_position" 0
"300" "NW_019211459.1" 21454681 "6" "female_position" 0
"301" "NW_019211459.1" 21439419 "6" "male_position" 0
"302" "NW_019211459.1" 21439419 "6" "female_position" 0.848
"303" "NW_019211459.1" 21440461 "6" "male_position" 0
"304" "NW_019211459.1" 21440461 "6" "female_position" 0.848
"305" "NW_019211459.1" 21429979 "6" "male_position" 0
"306" "NW_019211459.1" 21429979 "6" "female_position" 0.848
"307" "NW_019211459.1" 21444249 "6" "male_position" 0
"308" "NW_019211459.1" 21444249 "6" "female_position" 2.543
"309" "NW_019211459.1" 21444166 "6" "male_position" 0
"310" "NW_019211459.1" 21444166 "6" "female_position" 2.543
"311" "NW_019211459.1" 21483363 "6" "male_position" 0
"312" "NW_019211459.1" 21483363 "6" "female_position" 17.37
"313" "NW_019211459.1" 17698555 "6" "male_position" 0
"314" "NW_019211459.1" 17698555 "6" "female_position" 37.95
"315" "NW_019211459.1" 11652504 "6" "male_position" 0
"316" "NW_019211459.1" 11652504 "6" "female_position" 46.507
"317" "NW_019211459.1" 21224616 "6" "male_position" 0
"318" "NW_019211459.1" 21224616 "6" "female_position" 57.707
"319" "NW_019211459.1" 5744875 "6" "male_position" 0
"320" "NW_019211459.1" 5744875 "6" "female_position" 78.287
"321" "NW_019211459.1" 5771421 "6" "male_position" 0
"322" "NW_019211459.1" 5771421 "6" "female_position" 79.135
"323" "NW_019211459.1" 5721142 "6" "male_position" 0
"324" "NW_019211459.1" 5721142 "6" "female_position" 79.135
"325" "NW_019211459.1" 5755436 "6" "male_position" 0
"326" "NW_019211459.1" 5755436 "6" "female_position" 83.383
"327" "NW_019211459.1" 5769400 "6" "male_position" 0
"328" "NW_019211459.1" 5769400 "6" "female_position" 83.383
"329" "NW_019211459.1" 24293936 "6" "male_position" 0
"330" "NW_019211459.1" 24293936 "6" "female_position" 105.994
"331" "NW_019211459.1" 1733865 "6" "male_position" 0
"332" "NW_019211459.1" 1733865 "6" "female_position" 126.574
"333" "NW_019211460.1" 38680282 "7" "male_position" 0
"334" "NW_019211460.1" 38680282 "7" "female_position" 0
"335" "NW_019211460.1" 38721194 "7" "male_position" 0
"336" "NW_019211460.1" 38721194 "7" "female_position" 5.96
"337" "NW_019211460.1" 38712947 "7" "male_position" 0
"338" "NW_019211460.1" 38712947 "7" "female_position" 5.96
"339" "NW_019211460.1" 38707877 "7" "male_position" 0
"340" "NW_019211460.1" 38707877 "7" "female_position" 5.96
"341" "NW_019211460.1" 38721858 "7" "male_position" 0
"342" "NW_019211460.1" 38721858 "7" "female_position" 6.808
"343" "NW_019211460.1" 38668281 "7" "male_position" 0
"344" "NW_019211460.1" 38668281 "7" "female_position" 10.203
"345" "NW_019211460.1" 38670263 "7" "male_position" 0
"346" "NW_019211460.1" 38670263 "7" "female_position" 11.05
"347" "NW_019211460.1" 38670283 "7" "male_position" 0
"348" "NW_019211460.1" 38670283 "7" "female_position" 11.05
"349" "NW_019211460.1" 38757613 "7" "male_position" 0
"350" "NW_019211460.1" 38757613 "7" "female_position" 17.011
"351" "NW_019211460.1" 11684231 "7" "male_position" 0
"352" "NW_019211460.1" 11684231 "7" "female_position" 30.918
"353" "NW_019211460.1" 36086438 "7" "male_position" 0
"354" "NW_019211460.1" 36086438 "7" "female_position" 41.231
"355" "NW_019211460.1" 31399415 "7" "male_position" 0
"356" "NW_019211460.1" 31399415 "7" "female_position" 49.788
"357" "NW_019211460.1" 33202148 "7" "male_position" 0
"358" "NW_019211460.1" 33202148 "7" "female_position" 54.036
"359" "NW_019211460.1" 7664499 "7" "male_position" 0
"360" "NW_019211460.1" 7664499 "7" "female_position" 64.349
"361" "NW_019211460.1" 35025663 "7" "male_position" 0
"362" "NW_019211460.1" 35025663 "7" "female_position" 73.781
"363" "NW_019211460.1" 34526855 "7" "male_position" 0
"364" "NW_019211460.1" 34526855 "7" "female_position" 81.469
"365" "NW_019211460.1" 7430831 "7" "male_position" 0
"366" "NW_019211460.1" 7430831 "7" "female_position" 90.901
"367" "NW_019211460.1" 38713661 "7" "male_position" 0
"368" "NW_019211460.1" 38713661 "7" "female_position" 98.588
"369" "NW_019211460.1" 38753010 "7" "male_position" 0
"370" "NW_019211460.1" 38753010 "7" "female_position" 101.133
"371" "NW_019211460.1" 29948984 "7" "male_position" 0
"372" "NW_019211460.1" 29948984 "7" "female_position" 110.565
"373" "NW_019211460.1" 18206694 "7" "male_position" 0
"374" "NW_019211460.1" 18206694 "7" "female_position" 127.261
"375" "NW_019211460.1" 18208546 "7" "male_position" 0
"376" "NW_019211460.1" 18208546 "7" "female_position" 127.261
"377" "NW_019211460.1" 18207348 "7" "male_position" 0
"378" "NW_019211460.1" 18207348 "7" "female_position" 127.261
"379" "NW_019211460.1" 18188131 "7" "male_position" 0
"380" "NW_019211460.1" 18188131 "7" "female_position" 128.956
"381" "NW_019211460.1" 18186762 "7" "male_position" 0
"382" "NW_019211460.1" 18186762 "7" "female_position" 128.956
"383" "NW_019211460.1" 18161415 "7" "male_position" 0
"384" "NW_019211460.1" 18161415 "7" "female_position" 133.204
"385" "NW_019211460.1" 18148580 "7" "male_position" 0
"386" "NW_019211460.1" 18148580 "7" "female_position" 149.899
"387" "NW_019211460.1" 18134211 "7" "male_position" 0
"388" "NW_019211460.1" 18134211 "7" "female_position" 150.747
"389" "NW_019211460.1" 18149582 "7" "male_position" 0
"390" "NW_019211460.1" 18149582 "7" "female_position" 150.747
"391" "NW_019211460.1" 18129006 "7" "male_position" 0
"392" "NW_019211460.1" 18129006 "7" "female_position" 150.747
"393" "NW_019211460.1" 18149660 "7" "male_position" 0
"394" "NW_019211460.1" 18149660 "7" "female_position" 150.747
"395" "NW_019211460.1" 18116172 "7" "male_position" 0
"396" "NW_019211460.1" 18116172 "7" "female_position" 154.995
"397" "NW_019211460.1" 18105650 "7" "male_position" 0
"398" "NW_019211460.1" 18105650 "7" "female_position" 155.842
"399" "NW_019211460.1" 17979058 "7" "male_position" 0
"400" "NW_019211460.1" 17979058 "7" "female_position" 167.043
"401" "NW_019211460.1" 17940917 "7" "male_position" 0
"402" "NW_019211460.1" 17940917 "7" "female_position" 169.587
"403" "NW_019211460.1" 10505358 "7" "male_position" 0
"404" "NW_019211460.1" 10505358 "7" "female_position" 182.584
