"Chr" "POS" "LG" "sex" "cM"
"159" "NW_019211454.1" 32095649 NA "male_position" 144.823
"160" "NW_019211454.1" 32095649 NA "female_position" 161.303
"161" "NW_019211454.1" 32106895 NA "male_position" 146.519
"162" "NW_019211454.1" 32106895 NA "female_position" 161.303
"163" "NW_019211455.1" 25341412 NA "male_position" 0
"164" "NW_019211455.1" 25341412 NA "female_position" 0
"165" "NW_019211455.1" 25695329 NA "male_position" 24.715
"166" "NW_019211455.1" 25695329 NA "female_position" 12.997
"167" "NW_019211455.1" 25434172 NA "male_position" 24.715
"168" "NW_019211455.1" 25434172 NA "female_position" 13.844
"169" "NW_019211455.1" 25458424 NA "male_position" 24.715
"170" "NW_019211455.1" 25458424 NA "female_position" 15.54
"171" "NW_019211455.1" 28109385 NA "male_position" 58.846
"172" "NW_019211455.1" 28109385 NA "female_position" 37.127
"173" "NW_019211455.1" 27955316 NA "male_position" 65.668
"174" "NW_019211455.1" 27955316 NA "female_position" 43.949
"175" "NW_019211455.1" 15778986 NA "male_position" 81.424
"176" "NW_019211455.1" 15778986 NA "female_position" 58.776
"177" "NW_019211455.1" 44179732 NA "male_position" 101.012
"178" "NW_019211455.1" 44179732 NA "female_position" 72.683
"179" "NW_019211455.1" 57196258 NA "male_position" 107.834
"180" "NW_019211455.1" 57196258 NA "female_position" 77.785
"181" "NW_019211455.1" 53210282 NA "male_position" 116.391
"182" "NW_019211455.1" 53210282 NA "female_position" 88.098
"183" "NW_019211456.1" 46000860 NA "male_position" 0
"184" "NW_019211456.1" 46000860 NA "female_position" 0
"185" "NW_019211456.1" 46402576 NA "male_position" 2.545
"186" "NW_019211456.1" 46402576 NA "female_position" 3.395
"187" "NW_019211456.1" 46285324 NA "male_position" 4.24
"188" "NW_019211456.1" 46285324 NA "female_position" 3.395
"189" "NW_019211456.1" 46403367 NA "male_position" 4.24
"190" "NW_019211456.1" 46403367 NA "female_position" 3.395
"191" "NW_019211456.1" 46444963 NA "male_position" 4.24
"192" "NW_019211456.1" 46444963 NA "female_position" 3.395
"193" "NW_019211456.1" 46358636 NA "male_position" 4.24
"194" "NW_019211456.1" 46358636 NA "female_position" 3.395
"195" "NW_019211456.1" 46339969 NA "male_position" 4.24
"196" "NW_019211456.1" 46339969 NA "female_position" 4.243
"197" "NW_019211456.1" 46441142 NA "male_position" 5.088
"198" "NW_019211456.1" 46441142 NA "female_position" 4.243
"199" "NW_019211456.1" 46284014 NA "male_position" 5.088
"200" "NW_019211456.1" 46284014 NA "female_position" 5.938
"201" "NW_019211456.1" 46505374 NA "male_position" 9.335
"202" "NW_019211456.1" 46505374 NA "female_position" 9.333
"203" "NW_019211456.1" 46513541 NA "male_position" 11.88
"204" "NW_019211456.1" 46513541 NA "female_position" 13.581
"205" "NW_019211456.1" 46537400 NA "male_position" 12.727
"206" "NW_019211456.1" 46537400 NA "female_position" 13.581
"207" "NW_019211456.1" 46549166 NA "male_position" 13.575
"208" "NW_019211456.1" 46549166 NA "female_position" 13.581
"209" "NW_019211456.1" 46549158 NA "male_position" 13.575
"210" "NW_019211456.1" 46549158 NA "female_position" 13.581
"211" "NW_019211456.1" 46548998 NA "male_position" 13.575
"212" "NW_019211456.1" 46548998 NA "female_position" 13.581
"213" "NW_019211456.1" 46537551 NA "male_position" 13.575
"214" "NW_019211456.1" 46537551 NA "female_position" 13.581
"215" "NW_019211456.1" 46512628 NA "male_position" 13.575
"216" "NW_019211456.1" 46512628 NA "female_position" 13.581
"217" "NW_019211456.1" 46545722 NA "male_position" 13.575
"218" "NW_019211456.1" 46545722 NA "female_position" 14.428
"219" "NW_019211456.1" 46526999 NA "male_position" 13.575
"220" "NW_019211456.1" 46526999 NA "female_position" 14.428
"221" "NW_019211456.1" 46545970 NA "male_position" 13.575
"222" "NW_019211456.1" 46545970 NA "female_position" 14.428
"223" "NW_019211456.1" 46518421 NA "male_position" 14.422
"224" "NW_019211456.1" 46518421 NA "female_position" 14.428
"225" "NW_019211456.1" 46528743 NA "male_position" 14.422
"226" "NW_019211456.1" 46528743 NA "female_position" 14.428
"227" "NW_019211456.1" 46519007 NA "male_position" 15.27
"228" "NW_019211456.1" 46519007 NA "female_position" 14.428
"229" "NW_019211456.1" 46531504 NA "male_position" 15.27
"230" "NW_019211456.1" 46531504 NA "female_position" 14.428
"231" "NW_019211456.1" 46510604 NA "male_position" 15.27
"232" "NW_019211456.1" 46510604 NA "female_position" 14.428
"233" "NW_019211456.1" 46531283 NA "male_position" 16.117
"234" "NW_019211456.1" 46531283 NA "female_position" 14.428
"235" "NW_019211456.1" 46550437 NA "male_position" 16.965
"236" "NW_019211456.1" 46550437 NA "female_position" 14.428
"237" "NW_019211456.1" 46562481 NA "male_position" 21.212
"238" "NW_019211456.1" 46562481 NA "female_position" 21.25
"239" "NW_019211456.1" 46627812 NA "male_position" 21.212
"240" "NW_019211456.1" 46627812 NA "female_position" 22.097
"241" "NW_019211456.1" 46660081 NA "male_position" 22.908
"242" "NW_019211456.1" 46660081 NA "female_position" 22.097
"243" "NW_019211456.1" 46702302 NA "male_position" 22.908
"244" "NW_019211456.1" 46702302 NA "female_position" 23.793
"245" "NW_019211456.1" 21595775 NA "male_position" 30.595
"246" "NW_019211456.1" 21595775 NA "female_position" 38.62
"247" "NW_019211456.1" 1484791 NA "male_position" 42.69
"248" "NW_019211456.1" 1484791 NA "female_position" 58.208
"249" "NW_019211456.1" 13891405 NA "male_position" 58.446
"250" "NW_019211456.1" 13891405 NA "female_position" 81.861
"251" "NW_019211456.1" 17110817 NA "male_position" 73.272
"252" "NW_019211456.1" 17110817 NA "female_position" 92.175
"253" "NW_019211456.1" 13335219 NA "male_position" 82.705
"254" "NW_019211456.1" 13335219 NA "female_position" 98.135
"255" "NW_019211456.1" 1453547 NA "male_position" 93.018
"256" "NW_019211456.1" 1453547 NA "female_position" 108.448
"257" "NW_019211456.1" 46703890 NA "male_position" 111.629
"258" "NW_019211456.1" 46703890 NA "female_position" 109.296
"259" "NW_019211456.1" 46263947 NA "male_position" 118.451
"260" "NW_019211456.1" 46263947 NA "female_position" 112.691
"261" "NW_019211457.1" 15734136 NA "male_position" 0
"262" "NW_019211457.1" 15734136 NA "female_position" 0
"263" "NW_019211457.1" 5942706 NA "male_position" 18.611
"264" "NW_019211457.1" 5942706 NA "female_position" 24.715
"265" "NW_019211457.1" 40959668 NA "male_position" 44.409
"266" "NW_019211457.1" 40959668 NA "female_position" 31.537
"267" "NW_019211457.1" 40922970 NA "male_position" 47.804
"268" "NW_019211457.1" 40922970 NA "female_position" 33.233
"269" "NW_019211457.1" 40714615 NA "male_position" 55.491
"270" "NW_019211457.1" 40714615 NA "female_position" 42.665
"271" "NW_019211457.1" 11334660 NA "male_position" 68.488
"272" "NW_019211457.1" 11334660 NA "female_position" 57.491
"273" "NW_019211457.1" 44344916 NA "male_position" 69.336
"274" "NW_019211457.1" 44344916 NA "female_position" 76.102
"275" "NW_019211457.1" 19466369 NA "male_position" 80.536
"276" "NW_019211457.1" 19466369 NA "female_position" 81.205
"277" "NW_019211457.1" 27909898 NA "male_position" 103.148
"278" "NW_019211457.1" 27909898 NA "female_position" 90.637
"279" "NW_019211458.1" 7086153 NA "male_position" 0
"280" "NW_019211458.1" 7086153 NA "female_position" 0
"281" "NW_019211458.1" 7090204 NA "male_position" 2.545
"282" "NW_019211458.1" 7090204 NA "female_position" 2.545
"283" "NW_019211458.1" 5063782 NA "male_position" 2.545
"284" "NW_019211458.1" 5063782 NA "female_position" 12.858
"285" "NW_019211458.1" 5063750 NA "male_position" 2.545
"286" "NW_019211458.1" 5063750 NA "female_position" 16.253
"287" "NW_019211458.1" 5063771 NA "male_position" 2.545
"288" "NW_019211458.1" 5063771 NA "female_position" 18.797
"289" "NW_019211458.1" 14119387 NA "male_position" 2.545
"290" "NW_019211458.1" 14119387 NA "female_position" 29.998
"291" "NW_019211458.1" 40086565 NA "male_position" 2.545
"292" "NW_019211458.1" 40086565 NA "female_position" 40.311
"293" "NW_019211458.1" 15635163 NA "male_position" 2.545
"294" "NW_019211458.1" 15635163 NA "female_position" 60.891
"295" "NW_019211458.1" 5064013 NA "male_position" 2.545
"296" "NW_019211458.1" 5064013 NA "female_position" 74.799
"297" "NW_019211458.1" 22264680 NA "male_position" 2.545
"298" "NW_019211458.1" 22264680 NA "female_position" 83.356
"299" "NW_019211459.1" 21483363 NA "male_position" 0
"300" "NW_019211459.1" 21483363 NA "female_position" 0
"301" "NW_019211459.1" 21444249 NA "male_position" 3.395
"302" "NW_019211459.1" 21444249 NA "female_position" 12.997
"303" "NW_019211459.1" 21444166 NA "male_position" 3.395
"304" "NW_019211459.1" 21444166 NA "female_position" 12.997
"305" "NW_019211459.1" 21454681 NA "male_position" 4.243
"306" "NW_019211459.1" 21454681 NA "female_position" 13.844
"307" "NW_019211459.1" 21439419 NA "male_position" 4.243
"308" "NW_019211459.1" 21439419 NA "female_position" 13.844
"309" "NW_019211459.1" 21440461 NA "male_position" 4.243
"310" "NW_019211459.1" 21440461 NA "female_position" 13.844
"311" "NW_019211459.1" 21429979 NA "male_position" 8.49
"312" "NW_019211459.1" 21429979 NA "female_position" 17.239
"313" "NW_019211459.1" 11652504 NA "male_position" 15.312
"314" "NW_019211459.1" 11652504 NA "female_position" 36.828
"315" "NW_019211459.1" 1733865 NA "male_position" 26.512
"316" "NW_019211459.1" 1733865 NA "female_position" 45.385
"317" "NW_019211459.1" 5755436 NA "male_position" 52.31
"318" "NW_019211459.1" 5755436 NA "female_position" 70.1
"319" "NW_019211459.1" 5769400 NA "male_position" 53.158
"320" "NW_019211459.1" 5769400 NA "female_position" 70.1
"321" "NW_019211459.1" 5721142 NA "male_position" 61.715
"322" "NW_019211459.1" 5721142 NA "female_position" 76.922
"323" "NW_019211459.1" 5771421 NA "male_position" 61.715
"324" "NW_019211459.1" 5771421 NA "female_position" 76.922
"325" "NW_019211459.1" 5744875 NA "male_position" 63.411
"326" "NW_019211459.1" 5744875 NA "female_position" 76.922
"327" "NW_019211459.1" 24293936 NA "male_position" 70.232
"328" "NW_019211459.1" 24293936 NA "female_position" 89.919
"329" "NW_019211459.1" 17698555 NA "male_position" 80.546
"330" "NW_019211459.1" 17698555 NA "female_position" 100.232
"331" "NW_019211459.1" 21224616 NA "male_position" 97.241
"332" "NW_019211459.1" 21224616 NA "female_position" 116.928
"333" "NW_019211460.1" 38670263 NA "male_position" 0
"334" "NW_019211460.1" 38670263 NA "female_position" 0
"335" "NW_019211460.1" 38670283 NA "male_position" 0
"336" "NW_019211460.1" 38670283 NA "female_position" 0
"337" "NW_019211460.1" 38668281 NA "male_position" 0
"338" "NW_019211460.1" 38668281 NA "female_position" 0
"339" "NW_019211460.1" 38757613 NA "male_position" 4.247
"340" "NW_019211460.1" 38757613 NA "female_position" 2.545
"341" "NW_019211460.1" 38721858 NA "male_position" 6.792
"342" "NW_019211460.1" 38721858 NA "female_position" 5.089
"343" "NW_019211460.1" 38707877 NA "male_position" 7.64
"344" "NW_019211460.1" 38707877 NA "female_position" 5.937
"345" "NW_019211460.1" 38712947 NA "male_position" 7.64
"346" "NW_019211460.1" 38712947 NA "female_position" 5.937
"347" "NW_019211460.1" 38721194 NA "male_position" 7.64
"348" "NW_019211460.1" 38721194 NA "female_position" 6.784
"349" "NW_019211460.1" 38680282 NA "male_position" 15.327
"350" "NW_019211460.1" 38680282 NA "female_position" 11.032
"351" "NW_019211460.1" 36086438 NA "male_position" 23.884
"352" "NW_019211460.1" 36086438 NA "female_position" 23.127
"353" "NW_019211460.1" 7664499 NA "male_position" 23.884
"354" "NW_019211460.1" 7664499 NA "female_position" 30.814
"355" "NW_019211460.1" 33202148 NA "male_position" 29.844
"356" "NW_019211460.1" 33202148 NA "female_position" 37.635
"357" "NW_019211460.1" 11684231 NA "male_position" 37.531
"358" "NW_019211460.1" 11684231 NA "female_position" 45.323
"359" "NW_019211460.1" 31399415 NA "male_position" 37.531
"360" "NW_019211460.1" 31399415 NA "female_position" 56.523
"361" "NW_019211460.1" 17940917 NA "male_position" 54.227
"362" "NW_019211460.1" 17940917 NA "female_position" 70.43
"363" "NW_019211460.1" 17979058 NA "male_position" 59.329
"364" "NW_019211460.1" 17979058 NA "female_position" 74.678
"365" "NW_019211460.1" 10505358 NA "male_position" 74.156
"366" "NW_019211460.1" 10505358 NA "female_position" 84.991
"367" "NW_019211460.1" 18116172 NA "male_position" 82.713
"368" "NW_019211460.1" 18116172 NA "female_position" 93.548
"369" "NW_019211460.1" 18105650 NA "male_position" 83.561
"370" "NW_019211460.1" 18105650 NA "female_position" 93.548
"371" "NW_019211460.1" 18149582 NA "male_position" 83.561
"372" "NW_019211460.1" 18149582 NA "female_position" 98.651
"373" "NW_019211460.1" 18129006 NA "male_position" 83.561
"374" "NW_019211460.1" 18129006 NA "female_position" 98.651
"375" "NW_019211460.1" 18134211 NA "male_position" 83.561
"376" "NW_019211460.1" 18134211 NA "female_position" 98.651
"377" "NW_019211460.1" 18149660 NA "male_position" 83.561
"378" "NW_019211460.1" 18149660 NA "female_position" 98.651
"379" "NW_019211460.1" 18148580 NA "male_position" 83.561
"380" "NW_019211460.1" 18148580 NA "female_position" 99.498
"381" "NW_019211460.1" 18161415 NA "male_position" 100.256
"382" "NW_019211460.1" 18161415 NA "female_position" 119.086
"383" "NW_019211460.1" 18188131 NA "male_position" 101.952
"384" "NW_019211460.1" 18188131 NA "female_position" 121.631
"385" "NW_019211460.1" 18186762 NA "male_position" 101.952
"386" "NW_019211460.1" 18186762 NA "female_position" 121.631
"387" "NW_019211460.1" 18207348 NA "male_position" 102.799
"388" "NW_019211460.1" 18207348 NA "female_position" 121.631
"389" "NW_019211460.1" 18206694 NA "male_position" 102.799
"390" "NW_019211460.1" 18206694 NA "female_position" 121.631
"391" "NW_019211460.1" 18208546 NA "male_position" 103.647
"392" "NW_019211460.1" 18208546 NA "female_position" 122.479
"393" "NW_019211460.1" 35025663 NA "male_position" 124.227
"394" "NW_019211460.1" 35025663 NA "female_position" 136.386
"395" "NW_019211460.1" 29948984 NA "male_position" 128.475
"396" "NW_019211460.1" 29948984 NA "female_position" 141.488
"397" "NW_019211460.1" 34526855 NA "male_position" 136.162
"398" "NW_019211460.1" 34526855 NA "female_position" 146.591
"399" "NW_019211460.1" 7430831 NA "male_position" 149.159
"400" "NW_019211460.1" 7430831 NA "female_position" 155.148
"401" "NW_019211460.1" 38713661 NA "male_position" 153.406
"402" "NW_019211460.1" 38713661 NA "female_position" 162.835
"403" "NW_019211460.1" 38753010 NA "male_position" 155.102
"404" "NW_019211460.1" 38753010 NA "female_position" 167.082
